command_id,object_name,relation_type
UNC:LST RSCBOXHEALCTRL,RSCBOXHEALCTRL,operates_on
UNC:SET RSCBOXHEALCTRL,RSCBOXHEALCTRL,sets
UDG:DSP RSCBOXHEALREC,RSCBOXHEALREC,operates_on
UNC:DSP RSCBOXHEALREC,RSCBOXHEALREC,operates_on
UNC:MOD RSNRULE,RSNRULE,modifies
UNC:RMV RSNRULE,RSNRULE,deletes
UNC:ADD RSNRULE,RSNRULE,creates
UNC:LST RSNRULE,RSNRULE,operates_on
UNC:RMV RSTRNSAREACODE,RSTRNSAREACODE,deletes
UNC:ADD RSTRNSAREACODE,RSTRNSAREACODE,creates
UNC:LST RSTRNSAREACODE,RSTRNSAREACODE,operates_on
UNC:RMV RSTRNSAREAMEM,RSTRNSAREAMEM,deletes
UNC:ADD RSTRNSAREAMEM,RSTRNSAREAMEM,creates
UNC:LST RSTRNSAREAMEM,RSTRNSAREAMEM,operates_on
UNC:DSP RTMPERFCNTGB,RTMPERFCNTGB,operates_on
UNC:DSP RTMPERFCNTLINK,RTMPERFCNTLINK,operates_on
UNC:DSP RTMPERFCNTUSN,RTMPERFCNTUSN,operates_on
UDG:LST RTSDNNPARA,RTSDNNPARA,operates_on
UDG:SET RTSDNNPARA,RTSDNNPARA,sets
UDG:UBLK RU,RU,operates_on
UDG:BLK RU,RU,operates_on
UDG:DSP RU,RU,operates_on
UDG:RST RU,RU,operates_on
UNC:UBLK RU,RU,operates_on
UNC:BLK RU,RU,operates_on
UNC:DSP RU,RU,operates_on
UNC:RST RU,RU,operates_on
UNC:MOD RUCONVERGENCE,RUCONVERGENCE,modifies
UNC:DSP RUCONVERGENCE,RUCONVERGENCE,operates_on
UNC:LST RUCONVERGENCE,RUCONVERGENCE,operates_on
UDG:LST RUCPUINFO,RUCPUINFO,operates_on
UNC:LST RUCPUINFO,RUCPUINFO,operates_on
UDG:SET RUCPUTHRESH,RUCPUTHRESH,sets
UNC:SET RUCPUTHRESH,RUCPUTHRESH,sets
UDG:DSP RUCPUUSGTHRESH,RUCPUUSGTHRESH,operates_on
UNC:DSP RUCPUUSGTHRESH,RUCPUUSGTHRESH,operates_on
UDG:LST RUDISKPARTITION,RUDISKPARTITION,operates_on
UDG:SET RUDISKPARTITION,RUDISKPARTITION,sets
UNC:LST RUDISKPARTITION,RUDISKPARTITION,operates_on
UNC:SET RUDISKPARTITION,RUDISKPARTITION,sets
UDG:LST RUFAULTTOLERANCE,RUFAULTTOLERANCE,operates_on
UDG:SET RUFAULTTOLERANCE,RUFAULTTOLERANCE,sets
UNC:LST RUFAULTTOLERANCE,RUFAULTTOLERANCE,operates_on
UNC:SET RUFAULTTOLERANCE,RUFAULTTOLERANCE,sets
UDG:DSP RUGROUP,RUGROUP,operates_on
UDG:SWP RUGROUP,RUGROUP,operates_on
UNC:DSP RUGROUP,RUGROUP,operates_on
UNC:SWP RUGROUP,RUGROUP,operates_on
UDG:DSP RUGROUPSWP,RUGROUPSWP,operates_on
UNC:DSP RUGROUPSWP,RUGROUPSWP,operates_on
UDG:MOD RULE,RULE,modifies
UDG:RMV RULE,RULE,deletes
UDG:ADD RULE,RULE,creates
UDG:LST RULE,RULE,operates_on
UNC:MOD RULE,RULE,modifies
UNC:RMV RULE,RULE,deletes
UNC:ADD RULE,RULE,creates
UNC:LST RULE,RULE,operates_on
UDG:RMV RULEALL,RULEALL,deletes
UNC:RMV RULEBINDDNAI,RULEBINDDNAI,deletes
UNC:ADD RULEBINDDNAI,RULEBINDDNAI,creates
UNC:LST RULEBINDDNAI,RULEBINDDNAI,operates_on
UDG:RMV RULEBINDING,RULEBINDING,deletes
UDG:ADD RULEBINDING,RULEBINDING,creates
UDG:LST RULEBINDING,RULEBINDING,operates_on
UNC:RMV RULEBINDING,RULEBINDING,deletes
UNC:ADD RULEBINDING,RULEBINDING,creates
UNC:LST RULEBINDING,RULEBINDING,operates_on
UDG:RMV RULEBINDSRVS,RULEBINDSRVS,deletes
UDG:ADD RULEBINDSRVS,RULEBINDSRVS,creates
UDG:LST RULEBINDSRVS,RULEBINDSRVS,operates_on
UDG:DSP RULECHECK,RULECHECK,operates_on
UDG:TST RULEMATCHCTRL,RULEMATCHCTRL,operates_on
UDG:DSP RULEMATCHCTRL,RULEMATCHCTRL,operates_on
UDG:DSP RULEMATCHPARA,RULEMATCHPARA,operates_on
UDG:TST RULEMATCHPARA,RULEMATCHPARA,operates_on
UDG:SAV RUNNINGCONFIG,RUNNINGCONFIG,operates_on
UNC:SAV RUNNINGCONFIG,RUNNINGCONFIG,operates_on
UDG:LST RURESTHRESHOLD,RURESTHRESHOLD,operates_on
UDG:SET RURESTHRESHOLD,RURESTHRESHOLD,sets
UNC:LST RURESTHRESHOLD,RURESTHRESHOLD,operates_on
UNC:SET RURESTHRESHOLD,RURESTHRESHOLD,sets
UDG:DSP RVKLICINFO,RVKLICINFO,operates_on
UNC:DSP RVKLICINFO,RVKLICINFO,operates_on
UNC:MOD S11INTFSUBNET,S11INTFSUBNET,modifies
UNC:RMV S11INTFSUBNET,S11INTFSUBNET,deletes
UNC:ADD S11INTFSUBNET,S11INTFSUBNET,creates
UNC:LST S11INTFSUBNET,S11INTFSUBNET,operates_on
UNC:MOD S1ACCAREALST,S1ACCAREALST,modifies
UNC:RMV S1ACCAREALST,S1ACCAREALST,deletes
UNC:ADD S1ACCAREALST,S1ACCAREALST,creates
UNC:LST S1ACCAREALST,S1ACCAREALST,operates_on
UNC:MOD S1ALGPRIORITY,S1ALGPRIORITY,modifies
UNC:RMV S1ALGPRIORITY,S1ALGPRIORITY,deletes
UNC:ADD S1ALGPRIORITY,S1ALGPRIORITY,creates
UNC:LST S1ALGPRIORITY,S1ALGPRIORITY,operates_on
UNC:MOD S1APLE,S1APLE,modifies
UNC:RMV S1APLE,S1APLE,deletes
UNC:ADD S1APLE,S1APLE,creates
UNC:LST S1APLE,S1APLE,operates_on
UNC:RMV S1APLNK,S1APLNK,deletes
UNC:RST S1APLNK,S1APLNK,operates_on
UNC:DSP S1APLNK,S1APLNK,operates_on
UNC:LST S1APPARA,S1APPARA,operates_on
UNC:SET S1APPARA,S1APPARA,sets
UNC:MOD S1ARD,S1ARD,modifies
UNC:RMV S1ARD,S1ARD,deletes
UNC:ADD S1ARD,S1ARD,creates
UNC:LST S1ARD,S1ARD,operates_on
UNC:STP S1BALANCE,S1BALANCE,operates_on
UNC:STR S1BALANCE,S1BALANCE,operates_on
UNC:DSP S1BALANCE,S1BALANCE,operates_on
UNC:DSP S1BALANCEINFO,S1BALANCEINFO,operates_on
UNC:LST S1CMPT,S1CMPT,operates_on
UNC:SET S1CMPT,S1CMPT,sets
UNC:MOD S1IMEICFG,S1IMEICFG,modifies
UNC:RMV S1IMEICFG,S1IMEICFG,deletes
UNC:ADD S1IMEICFG,S1IMEICFG,creates
UNC:LST S1IMEICFG,S1IMEICFG,operates_on
UNC:DSP S1LOAD,S1LOAD,operates_on
UNC:MOD S1LOCRPT,S1LOCRPT,modifies
UNC:RMV S1LOCRPT,S1LOCRPT,deletes
UNC:ADD S1LOCRPT,S1LOCRPT,creates
UNC:LST S1LOCRPT,S1LOCRPT,operates_on
UNC:SND S1MESSAGE,S1MESSAGE,operates_on
UNC:STP S1OVERLOAD,S1OVERLOAD,operates_on
UNC:STR S1OVERLOAD,S1OVERLOAD,operates_on
UNC:LST S1OVERLOAD,S1OVERLOAD,operates_on
UNC:SET S1OVERLOAD,S1OVERLOAD,sets
UNC:LST S1PAGING,S1PAGING,operates_on
UNC:LST S1PAGINGCTRL,S1PAGINGCTRL,operates_on
UNC:SET S1PAGINGCTRL,S1PAGINGCTRL,sets
UNC:LST S1PAGINGFC,S1PAGINGFC,operates_on
UNC:SET S1PAGINGFC,S1PAGINGFC,sets
UNC:MOD S1PAGINGRULE,S1PAGINGRULE,modifies
UNC:RMV S1PAGINGRULE,S1PAGINGRULE,deletes
UNC:ADD S1PAGINGRULE,S1PAGINGRULE,creates
UNC:LST S1PAGINGRULE,S1PAGINGRULE,operates_on
UNC:RMV S1PAGINGRULEALL,S1PAGINGRULEALL,deletes
UNC:DSP S1SMARTINFO,S1SMARTINFO,operates_on
UNC:LST S1SMARTPARA,S1SMARTPARA,operates_on
UNC:SET S1SMARTPARA,S1SMARTPARA,sets
UNC:MOD S1SMARTRULE,S1SMARTRULE,modifies
UNC:RMV S1SMARTRULE,S1SMARTRULE,deletes
UNC:ADD S1SMARTRULE,S1SMARTRULE,creates
UNC:LST S1SMARTRULE,S1SMARTRULE,operates_on
UNC:LST S1SMPROCTRL,S1SMPROCTRL,operates_on
UNC:SET S1SMPROCTRL,S1SMPROCTRL,sets
UNC:MOD S1SUBRRLST,S1SUBRRLST,modifies
UNC:RMV S1SUBRRLST,S1SUBRRLST,deletes
UNC:ADD S1SUBRRLST,S1SUBRRLST,creates
UNC:LST S1SUBRRLST,S1SUBRRLST,operates_on
UDG:RMV S1TACID,S1TACID,deletes
UDG:ADD S1TACID,S1TACID,creates
UDG:LST S1TACID,S1TACID,operates_on
UNC:RMV S1TACID,S1TACID,deletes
UNC:ADD S1TACID,S1TACID,creates
UNC:LST S1TACID,S1TACID,operates_on
UNC:DSP S1TAIDETECTDETAILS,S1TAIDETECTDETAILS,operates_on
UNC:DSP S1TAIDETECTINFO,S1TAIDETECTINFO,operates_on
UNC:LST S1TAIPAGMONPARA,S1TAIPAGMONPARA,operates_on
UNC:SET S1TAIPAGMONPARA,S1TAIPAGMONPARA,sets
UNC:RMV S1UBLACKLST,S1UBLACKLST,deletes
UNC:ADD S1UBLACKLST,S1UBLACKLST,creates
UNC:LST S1UBLACKLST,S1UBLACKLST,operates_on
UNC:LST S1UBLACKLSTPARA,S1UBLACKLSTPARA,operates_on
UNC:SET S1UBLACKLSTPARA,S1UBLACKLSTPARA,sets
UNC:MOD S1USRSECPARA,S1USRSECPARA,modifies
UNC:RMV S1USRSECPARA,S1USRSECPARA,deletes
UNC:ADD S1USRSECPARA,S1USRSECPARA,creates
UNC:LST S1USRSECPARA,S1USRSECPARA,operates_on
UDG:LST SAAITRAINPARA,SAAITRAINPARA,operates_on
UDG:SET SAAITRAINPARA,SAAITRAINPARA,sets
UDG:LST SACOMMONPARA,SACOMMONPARA,operates_on
UDG:SET SACOMMONPARA,SACOMMONPARA,sets
UDG:MOD SADEDICBEARER,SADEDICBEARER,modifies
UDG:RMV SADEDICBEARER,SADEDICBEARER,deletes
UDG:ADD SADEDICBEARER,SADEDICBEARER,creates
UDG:LST SADEDICBEARER,SADEDICBEARER,operates_on
UDG:LST SAIFUNC,SAIFUNC,operates_on
UDG:SET SAIFUNC,SAIFUNC,sets
UNC:MOD SAIGEO,SAIGEO,modifies
UNC:RMV SAIGEO,SAIGEO,deletes
UNC:ADD SAIGEO,SAIGEO,creates
UNC:LST SAIGEO,SAIGEO,operates_on
UDG:RMV SAMUTEPROTOCOL,SAMUTEPROTOCOL,deletes
UDG:ADD SAMUTEPROTOCOL,SAMUTEPROTOCOL,creates
UDG:LST SAMUTEPROTOCOL,SAMUTEPROTOCOL,operates_on
UDG:SET SAVOIPCOMMONPARA,SAVOIPCOMMONPARA,sets
UNC:MOD SBCAPLE,SBCAPLE,modifies
UNC:RMV SBCAPLE,SBCAPLE,deletes
UNC:ADD SBCAPLE,SBCAPLE,creates
UNC:LST SBCAPLE,SBCAPLE,operates_on
UNC:MOD SBCAPLNK,SBCAPLNK,modifies
UNC:RMV SBCAPLNK,SBCAPLNK,deletes
UNC:ADD SBCAPLNK,SBCAPLNK,creates
UNC:DSP SBCAPLNK,SBCAPLNK,operates_on
UNC:LST SBCAPLNK,SBCAPLNK,operates_on
UNC:LST SBCFUNC,SBCFUNC,operates_on
UNC:SET SBCFUNC,SBCFUNC,sets
UNC:MOD SBCMME,SBCMME,modifies
UNC:RMV SBCMME,SBCMME,deletes
UNC:ADD SBCMME,SBCMME,creates
UNC:DSP SBCMME,SBCMME,operates_on
UNC:LST SBCMME,SBCMME,operates_on
UDG:RMV SBIALLOWSERV,SBIALLOWSERV,deletes
UDG:ADD SBIALLOWSERV,SBIALLOWSERV,creates
UDG:LST SBIALLOWSERV,SBIALLOWSERV,operates_on
UNC:RMV SBIALLOWSERV,SBIALLOWSERV,deletes
UNC:ADD SBIALLOWSERV,SBIALLOWSERV,creates
UNC:LST SBIALLOWSERV,SBIALLOWSERV,operates_on
UDG:MOD SBIAPLE,SBIAPLE,modifies
UDG:RMV SBIAPLE,SBIAPLE,deletes
UDG:ADD SBIAPLE,SBIAPLE,creates
UDG:LST SBIAPLE,SBIAPLE,operates_on
UNC:MOD SBIAPLE,SBIAPLE,modifies
UNC:RMV SBIAPLE,SBIAPLE,deletes
UNC:ADD SBIAPLE,SBIAPLE,creates
UNC:LST SBIAPLE,SBIAPLE,operates_on
UNC:RMV SBIDIALTEST,SBIDIALTEST,deletes
UNC:ADD SBIDIALTEST,SBIDIALTEST,creates
UNC:LST SBIDIALTEST,SBIDIALTEST,operates_on
UNC:MOD SBIFQDNPORTPLCY,SBIFQDNPORTPLCY,modifies
UNC:RMV SBIFQDNPORTPLCY,SBIFQDNPORTPLCY,deletes
UNC:ADD SBIFQDNPORTPLCY,SBIFQDNPORTPLCY,creates
UNC:LST SBIFQDNPORTPLCY,SBIFQDNPORTPLCY,operates_on
UNC:LST SBILCIPARA,SBILCIPARA,operates_on
UNC:SET SBILCIPARA,SBILCIPARA,sets
UDG:RMV SBILINKCFG,SBILINKCFG,deletes
UDG:ADD SBILINKCFG,SBILINKCFG,creates
UDG:LST SBILINKCFG,SBILINKCFG,operates_on
UNC:RMV SBILINKCFG,SBILINKCFG,deletes
UNC:ADD SBILINKCFG,SBILINKCFG,creates
UNC:LST SBILINKCFG,SBILINKCFG,operates_on
UDG:CHK SBILINKFQDNIP,SBILINKFQDNIP,operates_on
UNC:CHK SBILINKFQDNIP,SBILINKFQDNIP,operates_on
UDG:DEL SBILINKSET,SBILINKSET,deletes
UDG:DSP SBILINKSET,SBILINKSET,operates_on
UNC:DEL SBILINKSET,SBILINKSET,deletes
UNC:DSP SBILINKSET,SBILINKSET,operates_on
UDG:LST SBILINKSETCFG,SBILINKSETCFG,operates_on
UDG:SET SBILINKSETCFG,SBILINKSETCFG,sets
UNC:LST SBILINKSETCFG,SBILINKSETCFG,operates_on
UNC:SET SBILINKSETCFG,SBILINKSETCFG,sets
UDG:MOD SBILINKSETPROP,SBILINKSETPROP,modifies
UDG:RMV SBILINKSETPROP,SBILINKSETPROP,deletes
UDG:ADD SBILINKSETPROP,SBILINKSETPROP,creates
UDG:LST SBILINKSETPROP,SBILINKSETPROP,operates_on
UNC:MOD SBILINKSETPROP,SBILINKSETPROP,modifies
UNC:RMV SBILINKSETPROP,SBILINKSETPROP,deletes
UNC:ADD SBILINKSETPROP,SBILINKSETPROP,creates
UNC:LST SBILINKSETPROP,SBILINKSETPROP,operates_on
UDG:DSP SBILINKSTATUS,SBILINKSTATUS,operates_on
UNC:DSP SBILINKSTATUS,SBILINKSTATUS,operates_on
UDG:LST SBILNKCTRLSW,SBILNKCTRLSW,operates_on
UDG:SET SBILNKCTRLSW,SBILNKCTRLSW,sets
UNC:LST SBILNKCTRLSW,SBILNKCTRLSW,operates_on
UNC:SET SBILNKCTRLSW,SBILNKCTRLSW,sets
UDG:RMV SBINRFKEY,SBINRFKEY,deletes
UDG:ADD SBINRFKEY,SBINRFKEY,creates
UDG:LST SBINRFKEY,SBINRFKEY,operates_on
UNC:RMV SBINRFKEY,SBINRFKEY,deletes
UNC:ADD SBINRFKEY,SBINRFKEY,creates
UNC:LST SBINRFKEY,SBINRFKEY,operates_on
UDG:DSP SBIPEERNF,SBIPEERNF,operates_on
UNC:DSP SBIPEERNF,SBIPEERNF,operates_on
UDG:ACT SBISTATICLINK,SBISTATICLINK,operates_on
UNC:ACT SBISTATICLINK,SBISTATICLINK,operates_on
UDG:LST SBITCPPARA,SBITCPPARA,operates_on
UDG:SET SBITCPPARA,SBITCPPARA,sets
UNC:LST SBITCPPARA,SBITCPPARA,operates_on
UNC:SET SBITCPPARA,SBITCPPARA,sets
UDG:DSP SCALEGROUP,SCALEGROUP,operates_on
UNC:DSP SCALEGROUP,SCALEGROUP,operates_on
UNC:RMV SCALELOADMON,SCALELOADMON,deletes
UNC:ADD SCALELOADMON,SCALELOADMON,creates
UNC:LST SCALELOADMON,SCALELOADMON,operates_on
UDG:LST SCALINGCFG,SCALINGCFG,operates_on
UDG:SET SCALINGCFG,SCALINGCFG,sets
UNC:LST SCALINGCFG,SCALINGCFG,operates_on
UNC:SET SCALINGCFG,SCALINGCFG,sets
UNC:LST SCALINGCTRL,SCALINGCTRL,operates_on
UNC:SET SCALINGCTRL,SCALINGCTRL,sets
UDG:LST SCALINGSWITCH,SCALINGSWITCH,operates_on
UDG:SET SCALINGSWITCH,SCALINGSWITCH,sets
UNC:LST SCALINGSWITCH,SCALINGSWITCH,operates_on
UNC:SET SCALINGSWITCH,SCALINGSWITCH,sets
UDG:DSP SCALINGWORKLOAD,SCALINGWORKLOAD,operates_on
UNC:DSP SCALINGWORKLOAD,SCALINGWORKLOAD,operates_on
UNC:MOD SCCPDPC,SCCPDPC,modifies
UNC:RMV SCCPDPC,SCCPDPC,deletes
UNC:ADD SCCPDPC,SCCPDPC,creates
UNC:DSP SCCPDPC,SCCPDPC,operates_on
UNC:LST SCCPDPC,SCCPDPC,operates_on
UNC:INH SCCPDPC,SCCPDPC,operates_on
UNC:UIN SCCPDPC,SCCPDPC,operates_on
UNC:RMV SCCPDPCSHR,SCCPDPCSHR,deletes
UNC:ADD SCCPDPCSHR,SCCPDPCSHR,creates
UNC:LST SCCPDPCSHR,SCCPDPCSHR,operates_on
UNC:MOD SCCPGT,SCCPGT,modifies
UNC:RMV SCCPGT,SCCPGT,deletes
UNC:ADD SCCPGT,SCCPGT,creates
UNC:LST SCCPGT,SCCPGT,operates_on
UNC:TST SCCPGT,SCCPGT,operates_on
UNC:MOD SCCPNGT,SCCPNGT,modifies
UNC:RMV SCCPNGT,SCCPNGT,deletes
UNC:ADD SCCPNGT,SCCPNGT,creates
UNC:LST SCCPNGT,SCCPNGT,operates_on
UNC:MOD SCCPOPC,SCCPOPC,modifies
UNC:RMV SCCPOPC,SCCPOPC,deletes
UNC:ADD SCCPOPC,SCCPOPC,creates
UNC:LST SCCPOPC,SCCPOPC,operates_on
UNC:MOD SCCPSSN,SCCPSSN,modifies
UNC:RMV SCCPSSN,SCCPSSN,deletes
UNC:ADD SCCPSSN,SCCPSSN,creates
UNC:DSP SCCPSSN,SCCPSSN,operates_on
UNC:LST SCCPSSN,SCCPSSN,operates_on
UNC:INH SCCPSSN,SCCPSSN,operates_on
UNC:UIN SCCPSSN,SCCPSSN,operates_on
UNC:LST SCCPTMR,SCCPTMR,operates_on
UNC:SET SCCPTMR,SCCPTMR,sets
UNC:RMV SCEF,SCEF,deletes
UNC:ADD SCEF,SCEF,creates
UNC:LST SCEF,SCEF,operates_on
UNC:DSP SCEFMONINFO,SCEFMONINFO,operates_on
UDG:LST SCFMVNFMLNK,SCFMVNFMLNK,operates_on
UDG:SET SCFMVNFMLNK,SCFMVNFMLNK,sets
UNC:LST SCFMVNFMLNK,SCFMVNFMLNK,operates_on
UNC:SET SCFMVNFMLNK,SCFMVNFMLNK,sets
UNC:MOD SCNDGWSELPLCY,SCNDGWSELPLCY,modifies
UNC:RMV SCNDGWSELPLCY,SCNDGWSELPLCY,deletes
UNC:ADD SCNDGWSELPLCY,SCNDGWSELPLCY,creates
UNC:LST SCNDGWSELPLCY,SCNDGWSELPLCY,operates_on
UNC:LST SCPFUNCSW,SCPFUNCSW,operates_on
UNC:SET SCPFUNCSW,SCPFUNCSW,sets
UNC:LST SCPPARA,SCPPARA,operates_on
UNC:SET SCPPARA,SCPPARA,sets
UNC:DSP SCTPAS,SCTPAS,operates_on
UNC:CLR SCTPAS,SCTPAS,operates_on
UNC:DSP SCTPASID,SCTPASID,operates_on
UNC:DSP SCTPASSOC,SCTPASSOC,operates_on
UNC:RMV SCTPASSOC,SCTPASSOC,deletes
UNC:ADD SCTPASSOC,SCTPASSOC,creates
UNC:LST SCTPASSOC,SCTPASSOC,operates_on
UNC:DSP SCTPBALANCEINFO,SCTPBALANCEINFO,operates_on
UNC:LST SCTPBUFFCFG,SCTPBUFFCFG,operates_on
UNC:SET SCTPBUFFCFG,SCTPBUFFCFG,sets
UNC:LST SCTPBUFFERMODE,SCTPBUFFERMODE,operates_on
UNC:SET SCTPBUFFERMODE,SCTPBUFFERMODE,sets
UNC:LST SCTPCCTRLPARA,SCTPCCTRLPARA,operates_on
UNC:SET SCTPCCTRLPARA,SCTPCCTRLPARA,sets
UNC:MOD SCTPENDPOINT,SCTPENDPOINT,modifies
UNC:RMV SCTPENDPOINT,SCTPENDPOINT,deletes
UNC:ADD SCTPENDPOINT,SCTPENDPOINT,creates
UNC:LST SCTPENDPOINT,SCTPENDPOINT,operates_on
UNC:LST SCTPINITFLOW,SCTPINITFLOW,operates_on
UNC:SET SCTPINITFLOW,SCTPINITFLOW,sets
UNC:MOD SCTPLE,SCTPLE,modifies
UNC:RMV SCTPLE,SCTPLE,deletes
UNC:ADD SCTPLE,SCTPLE,creates
UNC:LST SCTPLE,SCTPLE,operates_on
UNC:RMV SCTPLEGRP,SCTPLEGRP,deletes
UNC:ADD SCTPLEGRP,SCTPLEGRP,creates
UNC:LST SCTPLEGRP,SCTPLEGRP,operates_on
UNC:MOD SCTPPARA,SCTPPARA,modifies
UNC:RMV SCTPPARA,SCTPPARA,deletes
UNC:ADD SCTPPARA,SCTPPARA,creates
UNC:LST SCTPPARA,SCTPPARA,operates_on
UNC:DSP SCTPRXBUFF,SCTPRXBUFF,operates_on
UNC:LST SCTPRXBUFFER,SCTPRXBUFFER,operates_on
UNC:SET SCTPRXBUFFER,SCTPRXBUFFER,sets
UNC:MOD SCTPTEMPLATE,SCTPTEMPLATE,modifies
UNC:RMV SCTPTEMPLATE,SCTPTEMPLATE,deletes
UNC:ADD SCTPTEMPLATE,SCTPTEMPLATE,creates
UNC:LST SCTPTEMPLATE,SCTPTEMPLATE,operates_on
UNC:DSP SCTPTXBUFF,SCTPTXBUFF,operates_on
UNC:LST SCTPTXBUFFER,SCTPTXBUFFER,operates_on
UNC:SET SCTPTXBUFFER,SCTPTXBUFFER,sets
UNC:LST SDAPINTF,SDAPINTF,operates_on
UNC:SET SDAPINTF,SDAPINTF,sets
UNC:RMV SDAPLE,SDAPLE,deletes
UNC:ADD SDAPLE,SDAPLE,creates
UNC:LST SDAPLE,SDAPLE,operates_on
UNC:DSP SDAPLNK,SDAPLNK,operates_on
UNC:LST SDAPRETRSMT,SDAPRETRSMT,operates_on
UNC:SET SDAPRETRSMT,SDAPRETRSMT,sets
UNC:DSP SDAPRSTCNT,SDAPRSTCNT,operates_on
UNC:LST SDBTMR,SDBTMR,operates_on
UNC:SET SDBTMR,SDBTMR,sets
UNC:LST SDCFG,SDCFG,operates_on
UNC:SET SDCFG,SDCFG,sets
UDG:DSP SDRDBG,SDRDBG,operates_on
UNC:DSP SDRDBG,SDRDBG,operates_on
UDG:DSP SDRKEYMATCH,SDRKEYMATCH,operates_on
UNC:DSP SDRKEYMATCH,SDRKEYMATCH,operates_on
UDG:DSP SDRLBPLCY,SDRLBPLCY,operates_on
UNC:DSP SDRLBPLCY,SDRLBPLCY,operates_on
UDG:DSP SDRNEXTHOP,SDRNEXTHOP,operates_on
UNC:DSP SDRNEXTHOP,SDRNEXTHOP,operates_on
UDG:LST SDRPARAMS,SDRPARAMS,operates_on
UDG:SET SDRPARAMS,SDRPARAMS,sets
UNC:LST SDRPARAMS,SDRPARAMS,operates_on
UNC:SET SDRPARAMS,SDRPARAMS,sets
UDG:DSP SDRPLCYCHECK,SDRPLCYCHECK,operates_on
UNC:DSP SDRPLCYCHECK,SDRPLCYCHECK,operates_on
UDG:DSP SDRPLYSUBINFO,SDRPLYSUBINFO,operates_on
UNC:DSP SDRPLYSUBINFO,SDRPLYSUBINFO,operates_on
UDG:DSP SDRPLYSUBSTATUS,SDRPLYSUBSTATUS,operates_on
UNC:DSP SDRPLYSUBSTATUS,SDRPLYSUBSTATUS,operates_on
UDG:DSP SDRPLYSYNCVER,SDRPLYSYNCVER,operates_on
UNC:DSP SDRPLYSYNCVER,SDRPLYSYNCVER,operates_on
UDG:DSP SDRPOLICYINFO,SDRPOLICYINFO,operates_on
UNC:DSP SDRPOLICYINFO,SDRPOLICYINFO,operates_on
UDG:DSP SDRPOLICYKEYS,SDRPOLICYKEYS,operates_on
UNC:DSP SDRPOLICYKEYS,SDRPOLICYKEYS,operates_on
UDG:DSP SDRPROCESS,SDRPROCESS,operates_on
UNC:DSP SDRPROCESS,SDRPROCESS,operates_on
UDG:DSP SDRROUTE,SDRROUTE,operates_on
UNC:DSP SDRROUTE,SDRROUTE,operates_on
UDG:DSP SDRSAPPTYPE,SDRSAPPTYPE,operates_on
UNC:DSP SDRSAPPTYPE,SDRSAPPTYPE,operates_on
UDG:DSP SDRSERVICE,SDRSERVICE,operates_on
UNC:DSP SDRSERVICE,SDRSERVICE,operates_on
UDG:DSP SDRSMASTERNODE,SDRSMASTERNODE,operates_on
UNC:DSP SDRSMASTERNODE,SDRSMASTERNODE,operates_on
UDG:DSP SDRSROUTE,SDRSROUTE,operates_on
UNC:DSP SDRSROUTE,SDRSROUTE,operates_on
UDG:DSP SDRSTOKEN,SDRSTOKEN,operates_on
UNC:DSP SDRSTOKEN,SDRSTOKEN,operates_on
UDG:DSP SDRSVPN,SDRSVPN,operates_on
UNC:DSP SDRSVPN,SDRSVPN,operates_on
UDG:DSP SDRSVPNIP,SDRSVPNIP,operates_on
UNC:DSP SDRSVPNIP,SDRSVPNIP,operates_on
UDG:DSP SDRTOKEN,SDRTOKEN,operates_on
UNC:DSP SDRTOKEN,SDRTOKEN,operates_on
UDG:DSP SDRTOPIC,SDRTOPIC,operates_on
UNC:DSP SDRTOPIC,SDRTOPIC,operates_on
UDG:LST SDRTRANS,SDRTRANS,operates_on
UDG:SET SDRTRANS,SDRTRANS,sets
UNC:LST SDRTRANS,SDRTRANS,operates_on
UNC:SET SDRTRANS,SDRTRANS,sets
UDG:DSP SDRVPN,SDRVPN,operates_on
UNC:DSP SDRVPN,SDRVPN,operates_on
UDG:LST SDRVPNCFG,SDRVPNCFG,operates_on
UNC:LST SDRVPNCFG,SDRVPNCFG,operates_on
UDG:DSP SDRVPNIP,SDRVPNIP,operates_on
UNC:DSP SDRVPNIP,SDRVPNIP,operates_on
UNC:TST SDUPPATH,SDUPPATH,operates_on
UDG:DSP SECACL6TAB,SECACL6TAB,operates_on
UNC:DSP SECACL6TAB,SECACL6TAB,operates_on
UDG:DSP SECACLTAB,SECACLTAB,operates_on
UNC:DSP SECACLTAB,SECACLTAB,operates_on
UDG:LST SECALG,SECALG,operates_on
UDG:SET SECALG,SECALG,sets
UNC:LST SECALG,SECALG,operates_on
UNC:SET SECALG,SECALG,sets
UDG:LST SECARP,SECARP,operates_on
UDG:SET SECARP,SECARP,sets
UNC:LST SECARP,SECARP,operates_on
UNC:SET SECARP,SECARP,sets
UDG:LST SECARPGRAT,SECARPGRAT,operates_on
UDG:SET SECARPGRAT,SECARPGRAT,sets
UNC:LST SECARPGRAT,SECARPGRAT,operates_on
UNC:SET SECARPGRAT,SECARPGRAT,sets
UDG:LST SECARPSAFEGUARD,SECARPSAFEGUARD,operates_on
UDG:SET SECARPSAFEGUARD,SECARPSAFEGUARD,sets
UNC:LST SECARPSAFEGUARD,SECARPSAFEGUARD,operates_on
UNC:SET SECARPSAFEGUARD,SECARPSAFEGUARD,sets
