param_id,command_name,param_identifier,enum_value,enum_label,enum_description
5ab771b877,RMV HEADEN,DATATYPE,APN,,指定插入项的类型为APN。
5ab771b877,RMV HEADEN,DATATYPE,ZONEID,,指定插入项的类型为Zone ID。
5ab771b877,RMV HEADEN,DATATYPE,BILLINGTYPE,,指定插入项的类型为Billing Type。
5ab771b877,RMV HEADEN,DATATYPE,CHGCHAR1,,指定插入项的类型为Charge Characteristic。
5ab771b877,RMV HEADEN,DATATYPE,CHGCHAR2,,指定插入项的类型为Charge Characteristic。
5ab771b877,RMV HEADEN,DATATYPE,CHGCHAR3,,指定插入项的类型为Charge Characteristic。
5ab771b877,RMV HEADEN,DATATYPE,RAT1,,指定插入项的类型为RAT。
5ab771b877,RMV HEADEN,DATATYPE,RAT2,,指定插入项的类型为RAT。
5ab771b877,RMV HEADEN,DATATYPE,RAT3,,指定插入项的类型为RAT。
5ab771b877,RMV HEADEN,DATATYPE,ULI1,,指定插入项的类型为ULI。
5ab771b877,RMV HEADEN,DATATYPE,ULI2,,指定插入项的类型为ULI。
5ab771b877,RMV HEADEN,DATATYPE,ULI3,,指定插入项的类型为ULI。
5ab771b877,RMV HEADEN,DATATYPE,CHGID,,指定插入项的类型为Charging ID。
5ab771b877,RMV HEADEN,DATATYPE,ROAMING1,,指定插入项的类型为Roaming。
5ab771b877,RMV HEADEN,DATATYPE,ROAMING2,,指定插入项的类型为Roaming。
5ab771b877,RMV HEADEN,DATATYPE,ROAMING3,,指定插入项的类型为Roaming。
5ab771b877,RMV HEADEN,DATATYPE,SGSN_MCC_MNC1,,指定插入项的类型为SGSN MCC MNC。
5ab771b877,RMV HEADEN,DATATYPE,SGSN_MCC_MNC2,,指定插入项的类型为SGSN MCC MNC。
5ab771b877,RMV HEADEN,DATATYPE,SGSN_MCC_MNC3,,指定插入项的类型为SGSN MCC MNC。
5ab771b877,RMV HEADEN,DATATYPE,USERDEF1,,指定插入项的类型为User Defined。
5ab771b877,RMV HEADEN,DATATYPE,USERDEF2,,指定插入项的类型为User Defined。
5ab771b877,RMV HEADEN,DATATYPE,USERDEF3,,指定插入项的类型为User Defined。
5ab771b877,RMV HEADEN,DATATYPE,USERDEF4,,指定插入项的类型为User Defined。
5ab771b877,RMV HEADEN,DATATYPE,USERPROFALIAS,,指定插入项的类型为用户模板别名。
5ab771b877,RMV HEADEN,DATATYPE,MCC,,指定插入项的类型为移动国家码。
5ab771b877,RMV HEADEN,DATATYPE,MNC,,指定插入项的类型为移动网络码。
5ab771b877,RMV HEADEN,DATATYPE,SESSIONID,,指定插入项的类型为用户标识。
5ab771b877,RMV HEADEN,DATATYPE,GGSNIP1,,指定插入项的类型为GGSN IP。
5ab771b877,RMV HEADEN,DATATYPE,GGSNIP2,,指定插入项的类型为GGSN IP。
5ab771b877,RMV HEADEN,DATATYPE,GGSNIP3,,指定插入项的类型为GGSN IP。
5ab771b877,RMV HEADEN,DATATYPE,TIMESTAMP1,,指定插入项的类型为TIMESTAMP。
5ab771b877,RMV HEADEN,DATATYPE,TIMESTAMP2,,指定插入项的类型为TIMESTAMP。
5ab771b877,RMV HEADEN,DATATYPE,TIMESTAMP3,,指定插入项的类型为TIMESTAMP。
5ab771b877,RMV HEADEN,DATATYPE,MSIP2,,指定插入项的类型为MS IP。
5ab771b877,RMV HEADEN,DATATYPE,MSIP3,,指定插入项的类型为MS IP。
5ab771b877,RMV HEADEN,DATATYPE,UPIPV4,,指定插入项的类型为用户面网关逻辑接口的IPv4地址。该逻辑接口地址包含Pa、Sa、N3、S1-U地址之一，按优先级Pa>Sa>N3>S1-U的顺序获取。
5ab771b877,RMV HEADEN,DATATYPE,UPIPV6,,指定插入项的类型为用户面网关逻辑接口的IPv6地址。该逻辑接口地址包含Pa、Sa、N3、S1-U地址之一，按优先级Pa>Sa>N3>S1-U的顺序获取。
5ab771b877,RMV HEADEN,DATATYPE,RANDNUM,,指定插入项的类型为RANDNUM，该随机数作为加密算法MD5/SHA256盐值使用。
5ab771b877,RMV HEADEN,DATATYPE,MULTIPARA1,,指定插入项的类型为多参数类型。
5ab771b877,RMV HEADEN,DATATYPE,MULTIPARA2,,指定插入项的类型为多参数类型。
5ab771b877,RMV HEADEN,DATATYPE,MULTIPARA3,,指定插入项的类型为多参数类型。
af489d761e,ADD HEADEN,DATATYPE,MSISDN2,,指定插入项的类型为MSISDN。
af489d761e,ADD HEADEN,DATATYPE,MSISDN3,,指定插入项的类型为MSISDN。
af489d761e,ADD HEADEN,DATATYPE,IMSI1,,指定插入项的类型为IMSI。
af489d761e,ADD HEADEN,DATATYPE,IMSI2,,指定插入项的类型为IMSI。
af489d761e,ADD HEADEN,DATATYPE,IMSI3,,指定插入项的类型为IMSI。
af489d761e,ADD HEADEN,DATATYPE,IMEI1,,指定插入项的类型为IMEI。
af489d761e,ADD HEADEN,DATATYPE,IMEI2,,指定插入项的类型为IMEI。
af489d761e,ADD HEADEN,DATATYPE,IMEI3,,指定插入项的类型为IMEI。
af489d761e,ADD HEADEN,DATATYPE,SGSNIP1,,指定插入项的类型为SGSN IP。
af489d761e,ADD HEADEN,DATATYPE,SGSNIP2,,指定插入项的类型为SGSN IP。
af489d761e,ADD HEADEN,DATATYPE,SGSNIP3,,指定插入项的类型为SGSN IP。
af489d761e,ADD HEADEN,DATATYPE,SUBPROFILE1,,指定插入项的类型为Subscriber Profile。
af489d761e,ADD HEADEN,DATATYPE,SUBPROFILE2,,指定插入项的类型为Subscriber Profile。
af489d761e,ADD HEADEN,DATATYPE,SUBPROFILE3,,指定插入项的类型为Subscriber Profile。
af489d761e,ADD HEADEN,DATATYPE,MSIP1,,指定插入项的类型为MS IP。
af489d761e,ADD HEADEN,DATATYPE,APN,,指定插入项的类型为APN。
af489d761e,ADD HEADEN,DATATYPE,ZONEID,,指定插入项的类型为Zone ID。
af489d761e,ADD HEADEN,DATATYPE,BILLINGTYPE,,指定插入项的类型为Billing Type。
af489d761e,ADD HEADEN,DATATYPE,CHGCHAR1,,指定插入项的类型为Charge Characteristic。
af489d761e,ADD HEADEN,DATATYPE,CHGCHAR2,,指定插入项的类型为Charge Characteristic。
af489d761e,ADD HEADEN,DATATYPE,CHGCHAR3,,指定插入项的类型为Charge Characteristic。
af489d761e,ADD HEADEN,DATATYPE,RAT1,,指定插入项的类型为RAT。
af489d761e,ADD HEADEN,DATATYPE,RAT2,,指定插入项的类型为RAT。
af489d761e,ADD HEADEN,DATATYPE,RAT3,,指定插入项的类型为RAT。
af489d761e,ADD HEADEN,DATATYPE,ULI1,,指定插入项的类型为ULI。
af489d761e,ADD HEADEN,DATATYPE,ULI2,,指定插入项的类型为ULI。
af489d761e,ADD HEADEN,DATATYPE,ULI3,,指定插入项的类型为ULI。
af489d761e,ADD HEADEN,DATATYPE,CHGID,,指定插入项的类型为Charging ID。
af489d761e,ADD HEADEN,DATATYPE,ROAMING1,,指定插入项的类型为Roaming。
af489d761e,ADD HEADEN,DATATYPE,ROAMING2,,指定插入项的类型为Roaming。
af489d761e,ADD HEADEN,DATATYPE,ROAMING3,,指定插入项的类型为Roaming。
af489d761e,ADD HEADEN,DATATYPE,SGSN_MCC_MNC1,,指定插入项的类型为SGSN MCC MNC。
af489d761e,ADD HEADEN,DATATYPE,SGSN_MCC_MNC2,,指定插入项的类型为SGSN MCC MNC。
af489d761e,ADD HEADEN,DATATYPE,SGSN_MCC_MNC3,,指定插入项的类型为SGSN MCC MNC。
af489d761e,ADD HEADEN,DATATYPE,USERDEF1,,指定插入项的类型为User Defined。
af489d761e,ADD HEADEN,DATATYPE,USERDEF2,,指定插入项的类型为User Defined。
af489d761e,ADD HEADEN,DATATYPE,USERDEF3,,指定插入项的类型为User Defined。
af489d761e,ADD HEADEN,DATATYPE,USERDEF4,,指定插入项的类型为User Defined。
af489d761e,ADD HEADEN,DATATYPE,USERPROFALIAS,,指定插入项的类型为用户模板别名。
af489d761e,ADD HEADEN,DATATYPE,MCC,,指定插入项的类型为移动国家码。
af489d761e,ADD HEADEN,DATATYPE,MNC,,指定插入项的类型为移动网络码。
af489d761e,ADD HEADEN,DATATYPE,SESSIONID,,指定插入项的类型为用户标识。
af489d761e,ADD HEADEN,DATATYPE,GGSNIP1,,指定插入项的类型为GGSN IP。
af489d761e,ADD HEADEN,DATATYPE,GGSNIP2,,指定插入项的类型为GGSN IP。
af489d761e,ADD HEADEN,DATATYPE,GGSNIP3,,指定插入项的类型为GGSN IP。
af489d761e,ADD HEADEN,DATATYPE,TIMESTAMP1,,指定插入项的类型为TIMESTAMP。
af489d761e,ADD HEADEN,DATATYPE,TIMESTAMP2,,指定插入项的类型为TIMESTAMP。
af489d761e,ADD HEADEN,DATATYPE,TIMESTAMP3,,指定插入项的类型为TIMESTAMP。
af489d761e,ADD HEADEN,DATATYPE,MSIP2,,指定插入项的类型为MS IP。
af489d761e,ADD HEADEN,DATATYPE,MSIP3,,指定插入项的类型为MS IP。
af489d761e,ADD HEADEN,DATATYPE,UPIPV4,,指定插入项的类型为用户面网关逻辑接口的IPv4地址。该逻辑接口地址包含Pa、Sa、N3、S1-U地址之一，按优先级Pa>Sa>N3>S1-U的顺序获取。
af489d761e,ADD HEADEN,DATATYPE,UPIPV6,,指定插入项的类型为用户面网关逻辑接口的IPv6地址。该逻辑接口地址包含Pa、Sa、N3、S1-U地址之一，按优先级Pa>Sa>N3>S1-U的顺序获取。
af489d761e,ADD HEADEN,DATATYPE,RANDNUM,,指定插入项的类型为RANDNUM，该随机数作为加密算法MD5/SHA256盐值使用。
af489d761e,ADD HEADEN,DATATYPE,MULTIPARA1,,指定插入项的类型为多参数类型。
af489d761e,ADD HEADEN,DATATYPE,MULTIPARA2,,指定插入项的类型为多参数类型。
af489d761e,ADD HEADEN,DATATYPE,MULTIPARA3,,指定插入项的类型为多参数类型。
a7f01a5612,LST HEADEN,DATATYPE,MSISDN2,,指定插入项的类型为MSISDN。
a7f01a5612,LST HEADEN,DATATYPE,MSISDN3,,指定插入项的类型为MSISDN。
a7f01a5612,LST HEADEN,DATATYPE,IMSI1,,指定插入项的类型为IMSI。
a7f01a5612,LST HEADEN,DATATYPE,IMSI2,,指定插入项的类型为IMSI。
a7f01a5612,LST HEADEN,DATATYPE,IMSI3,,指定插入项的类型为IMSI。
a7f01a5612,LST HEADEN,DATATYPE,IMEI1,,指定插入项的类型为IMEI。
a7f01a5612,LST HEADEN,DATATYPE,IMEI2,,指定插入项的类型为IMEI。
a7f01a5612,LST HEADEN,DATATYPE,IMEI3,,指定插入项的类型为IMEI。
a7f01a5612,LST HEADEN,DATATYPE,SGSNIP1,,指定插入项的类型为SGSN IP。
a7f01a5612,LST HEADEN,DATATYPE,SGSNIP2,,指定插入项的类型为SGSN IP。
a7f01a5612,LST HEADEN,DATATYPE,SGSNIP3,,指定插入项的类型为SGSN IP。
a7f01a5612,LST HEADEN,DATATYPE,SUBPROFILE1,,指定插入项的类型为Subscriber Profile。
a7f01a5612,LST HEADEN,DATATYPE,SUBPROFILE2,,指定插入项的类型为Subscriber Profile。
a7f01a5612,LST HEADEN,DATATYPE,SUBPROFILE3,,指定插入项的类型为Subscriber Profile。
a7f01a5612,LST HEADEN,DATATYPE,MSIP1,,指定插入项的类型为MS IP。
a7f01a5612,LST HEADEN,DATATYPE,APN,,指定插入项的类型为APN。
a7f01a5612,LST HEADEN,DATATYPE,ZONEID,,指定插入项的类型为Zone ID。
a7f01a5612,LST HEADEN,DATATYPE,BILLINGTYPE,,指定插入项的类型为Billing Type。
a7f01a5612,LST HEADEN,DATATYPE,CHGCHAR1,,指定插入项的类型为Charge Characteristic。
a7f01a5612,LST HEADEN,DATATYPE,CHGCHAR2,,指定插入项的类型为Charge Characteristic。
a7f01a5612,LST HEADEN,DATATYPE,CHGCHAR3,,指定插入项的类型为Charge Characteristic。
a7f01a5612,LST HEADEN,DATATYPE,RAT1,,指定插入项的类型为RAT。
a7f01a5612,LST HEADEN,DATATYPE,RAT2,,指定插入项的类型为RAT。
a7f01a5612,LST HEADEN,DATATYPE,RAT3,,指定插入项的类型为RAT。
a7f01a5612,LST HEADEN,DATATYPE,ULI1,,指定插入项的类型为ULI。
a7f01a5612,LST HEADEN,DATATYPE,ULI2,,指定插入项的类型为ULI。
a7f01a5612,LST HEADEN,DATATYPE,ULI3,,指定插入项的类型为ULI。
a7f01a5612,LST HEADEN,DATATYPE,CHGID,,指定插入项的类型为Charging ID。
a7f01a5612,LST HEADEN,DATATYPE,ROAMING1,,指定插入项的类型为Roaming。
a7f01a5612,LST HEADEN,DATATYPE,ROAMING2,,指定插入项的类型为Roaming。
a7f01a5612,LST HEADEN,DATATYPE,ROAMING3,,指定插入项的类型为Roaming。
a7f01a5612,LST HEADEN,DATATYPE,SGSN_MCC_MNC1,,指定插入项的类型为SGSN MCC MNC。
a7f01a5612,LST HEADEN,DATATYPE,SGSN_MCC_MNC2,,指定插入项的类型为SGSN MCC MNC。
a7f01a5612,LST HEADEN,DATATYPE,SGSN_MCC_MNC3,,指定插入项的类型为SGSN MCC MNC。
a7f01a5612,LST HEADEN,DATATYPE,USERDEF1,,指定插入项的类型为User Defined。
a7f01a5612,LST HEADEN,DATATYPE,USERDEF2,,指定插入项的类型为User Defined。
a7f01a5612,LST HEADEN,DATATYPE,USERDEF3,,指定插入项的类型为User Defined。
a7f01a5612,LST HEADEN,DATATYPE,USERDEF4,,指定插入项的类型为User Defined。
a7f01a5612,LST HEADEN,DATATYPE,USERPROFALIAS,,指定插入项的类型为用户模板别名。
a7f01a5612,LST HEADEN,DATATYPE,MCC,,指定插入项的类型为移动国家码。
a7f01a5612,LST HEADEN,DATATYPE,MNC,,指定插入项的类型为移动网络码。
a7f01a5612,LST HEADEN,DATATYPE,SESSIONID,,指定插入项的类型为用户标识。
a7f01a5612,LST HEADEN,DATATYPE,GGSNIP1,,指定插入项的类型为GGSN IP。
a7f01a5612,LST HEADEN,DATATYPE,GGSNIP2,,指定插入项的类型为GGSN IP。
a7f01a5612,LST HEADEN,DATATYPE,GGSNIP3,,指定插入项的类型为GGSN IP。
a7f01a5612,LST HEADEN,DATATYPE,TIMESTAMP1,,指定插入项的类型为TIMESTAMP。
a7f01a5612,LST HEADEN,DATATYPE,TIMESTAMP2,,指定插入项的类型为TIMESTAMP。
a7f01a5612,LST HEADEN,DATATYPE,TIMESTAMP3,,指定插入项的类型为TIMESTAMP。
a7f01a5612,LST HEADEN,DATATYPE,MSIP2,,指定插入项的类型为MS IP。
a7f01a5612,LST HEADEN,DATATYPE,MSIP3,,指定插入项的类型为MS IP。
a7f01a5612,LST HEADEN,DATATYPE,UPIPV4,,指定插入项的类型为用户面网关逻辑接口的IPv4地址。该逻辑接口地址包含Pa、Sa、N3、S1-U地址之一，按优先级Pa>Sa>N3>S1-U的顺序获取。
a7f01a5612,LST HEADEN,DATATYPE,UPIPV6,,指定插入项的类型为用户面网关逻辑接口的IPv6地址。该逻辑接口地址包含Pa、Sa、N3、S1-U地址之一，按优先级Pa>Sa>N3>S1-U的顺序获取。
a7f01a5612,LST HEADEN,DATATYPE,RANDNUM,,指定插入项的类型为RANDNUM，该随机数作为加密算法MD5/SHA256盐值使用。
a7f01a5612,LST HEADEN,DATATYPE,MULTIPARA1,,指定插入项的类型为多参数类型。
a7f01a5612,LST HEADEN,DATATYPE,MULTIPARA2,,指定插入项的类型为多参数类型。
a7f01a5612,LST HEADEN,DATATYPE,MULTIPARA3,,指定插入项的类型为多参数类型。
0d56f19702,RTR HEADENRATTYPE,RATTYPEVALUE,UTRAN,,无线接入类型为UMTS陆地无线接入网。
0d56f19702,RTR HEADENRATTYPE,RATTYPEVALUE,GERAN,,无线接入类型为GSM/EDGE无线接入网。
0d56f19702,RTR HEADENRATTYPE,RATTYPEVALUE,WLAN,,无线接入类型为无线局域网。
0d56f19702,RTR HEADENRATTYPE,RATTYPEVALUE,GAN,,无线接入类型为通用接入网络。
0d56f19702,RTR HEADENRATTYPE,RATTYPEVALUE,HSPAE,,无线接入类型为增强型高速分组接入。
0d56f19702,RTR HEADENRATTYPE,RATTYPEVALUE,EUTRAN,,无线接入类型为演进UMTS陆地无线接入网。
0d56f19702,RTR HEADENRATTYPE,RATTYPEVALUE,VIRTUAL,,无线接入类型为Virtual。
0d56f19702,RTR HEADENRATTYPE,RATTYPEVALUE,EUTRANNBIOT,,无线接入类型为EUTRAN-NB-IoT。
0d56f19702,RTR HEADENRATTYPE,RATTYPEVALUE,LTEM,,无线接入类型为LTE-M。
0d56f19702,RTR HEADENRATTYPE,RATTYPEVALUE,NR,,无线接入类型为NR。
0d56f19702,RTR HEADENRATTYPE,RATTYPEVALUE,REDCAPNR,,无线接入类型为RedCap-NR。
8fe40f84c0,LST HEADENRATTYPE,RATTYPEVALUE,UTRAN,,无线接入类型为UMTS陆地无线接入网。
8fe40f84c0,LST HEADENRATTYPE,RATTYPEVALUE,GERAN,,无线接入类型为GSM/EDGE无线接入网。
8fe40f84c0,LST HEADENRATTYPE,RATTYPEVALUE,WLAN,,无线接入类型为无线局域网。
8fe40f84c0,LST HEADENRATTYPE,RATTYPEVALUE,GAN,,无线接入类型为通用接入网络。
8fe40f84c0,LST HEADENRATTYPE,RATTYPEVALUE,HSPAE,,无线接入类型为增强型高速分组接入。
8fe40f84c0,LST HEADENRATTYPE,RATTYPEVALUE,EUTRAN,,无线接入类型为演进UMTS陆地无线接入网。
8fe40f84c0,LST HEADENRATTYPE,RATTYPEVALUE,VIRTUAL,,无线接入类型为Virtual。
8fe40f84c0,LST HEADENRATTYPE,RATTYPEVALUE,EUTRANNBIOT,,无线接入类型为EUTRAN-NB-IoT。
8fe40f84c0,LST HEADENRATTYPE,RATTYPEVALUE,LTEM,,无线接入类型为LTE-M。
8fe40f84c0,LST HEADENRATTYPE,RATTYPEVALUE,NR,,无线接入类型为NR。
8fe40f84c0,LST HEADENRATTYPE,RATTYPEVALUE,REDCAPNR,,无线接入类型为RedCap-NR。
9e8a7946bb,SET HEADENRATTYPE,RATTYPEVALUE,UTRAN,,无线接入类型为UMTS陆地无线接入网。
9e8a7946bb,SET HEADENRATTYPE,RATTYPEVALUE,GERAN,,无线接入类型为GSM/EDGE无线接入网。
9e8a7946bb,SET HEADENRATTYPE,RATTYPEVALUE,WLAN,,无线接入类型为无线局域网。
9e8a7946bb,SET HEADENRATTYPE,RATTYPEVALUE,GAN,,无线接入类型为通用接入网络。
9e8a7946bb,SET HEADENRATTYPE,RATTYPEVALUE,HSPAE,,无线接入类型为增强型高速分组接入。
9e8a7946bb,SET HEADENRATTYPE,RATTYPEVALUE,EUTRAN,,无线接入类型为演进UMTS陆地无线接入网。
9e8a7946bb,SET HEADENRATTYPE,RATTYPEVALUE,VIRTUAL,,无线接入类型为Virtual。
9e8a7946bb,SET HEADENRATTYPE,RATTYPEVALUE,EUTRANNBIOT,,无线接入类型为EUTRAN-NB-IoT。
9e8a7946bb,SET HEADENRATTYPE,RATTYPEVALUE,LTEM,,无线接入类型为LTE-M。
9e8a7946bb,SET HEADENRATTYPE,RATTYPEVALUE,NR,,无线接入类型为NR。
9e8a7946bb,SET HEADENRATTYPE,RATTYPEVALUE,REDCAPNR,,无线接入类型为RedCap-NR。
f2cb09709b,SET HEADENGLBPARA,RC4KEYMD5EN,ENABLE,,使能，RC4加密前需要做一次MD5加密。
55a96fe1eb,SET HEADENGLBPARA,RSAEXPIREDALM,DISABLE,,不使能。
3a319a1019,SET HEADENGLBPARA,HEADENSALTTYPE,TIMESTAMP,,使用时间戳生成盐值，有安全风险，不建议使用。
c1851eee1e,MOD HEADENPARA,TCPFRAGSW,ENABLE,,使能（开启）。
785d5a3981,ADD HEADENPARA,TCPFRAGSW,ENABLE,,使能（开启）。
4bcebe47eb,MOD SRVTLSPLY,PROTOCOL,TLS1_3,,TLS1_3表示使用传输层安全性协议版本v1.3。
364952a7d4,MOD SRVTLSPLY,CIPHER,TLS_DHE_RSA_WITH_AES256_GCM_SHA384,,TLS_DHE_RSA_WITH_AES256_GCM_SHA384。
364952a7d4,MOD SRVTLSPLY,CIPHER,TLS_DHE_DSS_WITH_AES128_GCM_SHA256,,TLS_DHE_DSS_WITH_AES128_GCM_SHA256。
364952a7d4,MOD SRVTLSPLY,CIPHER,TLS_DHE_DSS_WITH_AES256_GCM_SHA384,,TLS_DHE_DSS_WITH_AES256_GCM_SHA384。
364952a7d4,MOD SRVTLSPLY,CIPHER,TLS_ECDHE_ECDSA_WITH_AES128_GCM_SHA256,,TLS_ECDHE_ECDSA_WITH_AES128_GCM_SHA256。
364952a7d4,MOD SRVTLSPLY,CIPHER,TLS_ECDHE_ECDSA_WITH_AES256_GCM_SHA384,,TLS_ECDHE_ECDSA_WITH_AES256_GCM_SHA384。
364952a7d4,MOD SRVTLSPLY,CIPHER,TLS_ECDHE_RSA_WITH_AES128_GCM_SHA256,,TLS_ECDHE_RSA_WITH_AES128_GCM_SHA256。
364952a7d4,MOD SRVTLSPLY,CIPHER,TLS_ECDHE_RSA_WITH_AES256_GCM_SHA384,,TLS_ECDHE_RSA_WITH_AES256_GCM_SHA384。
364952a7d4,MOD SRVTLSPLY,CIPHER,TLS_DHE_RSA_WITH_AES128_CCM,,TLS_DHE_RSA_WITH_AES128_CCM。
364952a7d4,MOD SRVTLSPLY,CIPHER,TLS_DHE_RSA_WITH_AES256_CCM,,TLS_DHE_RSA_WITH_AES256_CCM。
364952a7d4,MOD SRVTLSPLY,CIPHER,TLS_ECDHE_ECDSA_WITH_AES_128_CCM,,TLS_ECDHE_ECDSA_WITH_AES_128_CCM。
364952a7d4,MOD SRVTLSPLY,CIPHER,TLS_ECDHE_ECDSA_WITH_AES256_CCM,,TLS_ECDHE_ECDSA_WITH_AES256_CCM。
364952a7d4,MOD SRVTLSPLY,CIPHER,TLS_AES128_GCM_SHA256,,TLS_AES128_GCM_SHA256。
364952a7d4,MOD SRVTLSPLY,CIPHER,TLS_AES256_GCM_SHA384,,TLS_AES256_GCM_SHA384。
364952a7d4,MOD SRVTLSPLY,CIPHER,TLS_CHACHA20_POLY1305_SHA256,,TLS_CHACHA20_POLY1305_SHA256。
364952a7d4,MOD SRVTLSPLY,CIPHER,TLS_AES_128_CCM_SHA256,,TLS_AES_128_CCM_SHA256。
db3c00d62d,MOD SRVTLSPLY,VERIFYPEER,NO,,关闭校验对端证书。
4f785dbe2d,MOD SRVTLSPLY,CRLFLAG,CRL_ON,,开启吊销证书列表。
6697d70fdd,ADD SRVTLSPLY,TYPE,SERVER,,本端实体作为Server。
a063ec1aad,ADD SRVTLSPLY,PROTOCOL,TLS1_3,,TLS1_3表示使用传输层安全性协议版本v1.3。
bf0d105dcf,ADD SRVTLSPLY,CIPHER,TLS_DHE_RSA_WITH_AES256_GCM_SHA384,,TLS_DHE_RSA_WITH_AES256_GCM_SHA384。
bf0d105dcf,ADD SRVTLSPLY,CIPHER,TLS_DHE_DSS_WITH_AES128_GCM_SHA256,,TLS_DHE_DSS_WITH_AES128_GCM_SHA256。
bf0d105dcf,ADD SRVTLSPLY,CIPHER,TLS_DHE_DSS_WITH_AES256_GCM_SHA384,,TLS_DHE_DSS_WITH_AES256_GCM_SHA384。
bf0d105dcf,ADD SRVTLSPLY,CIPHER,TLS_ECDHE_ECDSA_WITH_AES128_GCM_SHA256,,TLS_ECDHE_ECDSA_WITH_AES128_GCM_SHA256。
bf0d105dcf,ADD SRVTLSPLY,CIPHER,TLS_ECDHE_ECDSA_WITH_AES256_GCM_SHA384,,TLS_ECDHE_ECDSA_WITH_AES256_GCM_SHA384。
bf0d105dcf,ADD SRVTLSPLY,CIPHER,TLS_ECDHE_RSA_WITH_AES128_GCM_SHA256,,TLS_ECDHE_RSA_WITH_AES128_GCM_SHA256。
bf0d105dcf,ADD SRVTLSPLY,CIPHER,TLS_ECDHE_RSA_WITH_AES256_GCM_SHA384,,TLS_ECDHE_RSA_WITH_AES256_GCM_SHA384。
bf0d105dcf,ADD SRVTLSPLY,CIPHER,TLS_DHE_RSA_WITH_AES128_CCM,,TLS_DHE_RSA_WITH_AES128_CCM。
bf0d105dcf,ADD SRVTLSPLY,CIPHER,TLS_DHE_RSA_WITH_AES256_CCM,,TLS_DHE_RSA_WITH_AES256_CCM。
bf0d105dcf,ADD SRVTLSPLY,CIPHER,TLS_ECDHE_ECDSA_WITH_AES_128_CCM,,TLS_ECDHE_ECDSA_WITH_AES_128_CCM。
bf0d105dcf,ADD SRVTLSPLY,CIPHER,TLS_ECDHE_ECDSA_WITH_AES256_CCM,,TLS_ECDHE_ECDSA_WITH_AES256_CCM。
bf0d105dcf,ADD SRVTLSPLY,CIPHER,TLS_AES128_GCM_SHA256,,TLS_AES128_GCM_SHA256。
bf0d105dcf,ADD SRVTLSPLY,CIPHER,TLS_AES256_GCM_SHA384,,TLS_AES256_GCM_SHA384。
bf0d105dcf,ADD SRVTLSPLY,CIPHER,TLS_CHACHA20_POLY1305_SHA256,,TLS_CHACHA20_POLY1305_SHA256。
bf0d105dcf,ADD SRVTLSPLY,CIPHER,TLS_AES_128_CCM_SHA256,,TLS_AES_128_CCM_SHA256。
ebbda561ab,ADD SRVTLSPLY,VERIFYPEER,NO,,关闭校验对端证书。
18e0d1dcb5,ADD SRVTLSPLY,CRLFLAG,CRL_ON,,开启吊销证书列表。
7d772c4ee7,MOD RELAYDNSSERVER,DNSDETECTSW,ENABLE,,使能媒体中继DNS探测功能开关。
f8b994d72e,ADD RELAYDNSSERVER,DNSDETECTSW,ENABLE,,使能媒体中继DNS探测功能开关。
6a87cc1b90,MOD RELAYHTTPMHD,MSGTYPE,CDNHTTPREQ,,CDN HTTP请求。
7760e0f345,RMV RELAYHTTPMHD,MSGTYPE,CDNHTTPREQ,,CDN HTTP请求。
25722a3140,ADD RELAYHTTPMHD,MSGTYPE,CDNHTTPREQ,,CDN HTTP请求。
402cbf0f6f,MOD RELAYIPINFO,IPSERVICETYPE,REDIRECTIP,,表示填写的IP地址是重定向IP。
5c33f75704,RMV RELAYIPINFO,IPSERVICETYPE,REDIRECTIP,,表示填写的IP地址是重定向IP。
946a195eca,ADD RELAYIPINFO,IPSERVICETYPE,REDIRECTIP,,表示填写的IP地址是重定向IP。
3840586dd5,MOD RELAYURLAUTH,URLAUTHMETHOD,TYPEB,,鉴权方式B。
3840586dd5,MOD RELAYURLAUTH,URLAUTHMETHOD,TYPEC1,,鉴权方式C1。
3840586dd5,MOD RELAYURLAUTH,URLAUTHMETHOD,TYPEC2,,鉴权方式C2。
3840586dd5,MOD RELAYURLAUTH,URLAUTHMETHOD,TYPED,,鉴权方式D。
a273445285,MOD RELAYURLAUTH,ALGORITHM,SHA256,,表示加密类型为SHA256。
a273445285,MOD RELAYURLAUTH,ALGORITHM,HMAC_SHA1,,表示加密类型为HMAC_SHA1，有安全风险，不建议使用。
ebd962ea3a,MOD RELAYURLAUTH,TIMESTAMPFMT,HEXSEC,,十六进制。
ebd962ea3a,MOD RELAYURLAUTH,TIMESTAMPFMT,TIMESTAMP,,日期。
ebd962ea3a,MOD RELAYURLAUTH,TIMESTAMPFMT,DEFAULT,,不同鉴权方式的时间戳默认格式。
e4fd78ce04,MOD RELAYURLAUTH,AUTHFAILACT,REDIRECT,,重定向。
88971d516c,MOD RELAYURLAUTH,DASHAUTHEXTSW,ENABLE,,使能。
86cd48c20a,ADD RELAYURLAUTH,URLAUTHMETHOD,TYPEB,,鉴权方式B。
86cd48c20a,ADD RELAYURLAUTH,URLAUTHMETHOD,TYPEC1,,鉴权方式C1。
86cd48c20a,ADD RELAYURLAUTH,URLAUTHMETHOD,TYPEC2,,鉴权方式C2。
86cd48c20a,ADD RELAYURLAUTH,URLAUTHMETHOD,TYPED,,鉴权方式D。
