file_path,file_name,ne_type,service_category,service_domain,config_object_area,specific_operation,classification_path,command_title_zh,command_name,operation_verb,command_object_name,doc_id,is_special_file,dir_depth
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\APN管理\别名APN\添加ApnAlias配置（ADD APNALIAS）_82837023.md,添加ApnAlias配置（ADD APNALIAS）_82837023.md,UDG,用户面服务管理,DN管理,APN管理,别名APN,用户面服务管理 / DN管理 / APN管理 / 别名APN,添加ApnAlias配置,ADD APNALIAS,ADD,APNALIAS,82837023,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\APN管理\指定上报的APN\修改用户APN与消息交互使用APN的映射关系（MOD SPECIFICAPNVAL）_07016801.md,修改用户APN与消息交互使用APN的映射关系（MOD SPECIFICAPNVAL）_07016801.md,UDG,用户面服务管理,DN管理,APN管理,指定上报的APN,用户面服务管理 / DN管理 / APN管理 / 指定上报的APN,修改用户APN与消息交互使用APN的映射关系,MOD SPECIFICAPNVAL,MOD,SPECIFICAPNVAL,07016801,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\APN管理\指定上报的APN\删除用户APN与消息交互使用APN的映射关系（RMV SPECIFICAPNVAL）_07016802.md,删除用户APN与消息交互使用APN的映射关系（RMV SPECIFICAPNVAL）_07016802.md,UDG,用户面服务管理,DN管理,APN管理,指定上报的APN,用户面服务管理 / DN管理 / APN管理 / 指定上报的APN,删除用户APN与消息交互使用APN的映射关系,RMV SPECIFICAPNVAL,RMV,SPECIFICAPNVAL,07016802,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\APN管理\指定上报的APN\增加用户APN与消息交互使用APN的映射关系（ADD SPECIFICAPNVAL）_07016800.md,增加用户APN与消息交互使用APN的映射关系（ADD SPECIFICAPNVAL）_07016800.md,UDG,用户面服务管理,DN管理,APN管理,指定上报的APN,用户面服务管理 / DN管理 / APN管理 / 指定上报的APN,增加用户APN与消息交互使用APN的映射关系,ADD SPECIFICAPNVAL,ADD,SPECIFICAPNVAL,07016800,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\APN管理\指定上报的APN\查询用户APN与消息交互使用APN的映射关系（LST SPECIFICAPNVAL）_07016803.md,查询用户APN与消息交互使用APN的映射关系（LST SPECIFICAPNVAL）_07016803.md,UDG,用户面服务管理,DN管理,APN管理,指定上报的APN,用户面服务管理 / DN管理 / APN管理 / 指定上报的APN,查询用户APN与消息交互使用APN的映射关系,LST SPECIFICAPNVAL,LST,SPECIFICAPNVAL,07016803,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\DNAI管理\数据网络接入标识\修改DNAI配置（MOD DNAI）_53878563.md,修改DNAI配置（MOD DNAI）_53878563.md,UDG,用户面服务管理,DN管理,DNAI管理,数据网络接入标识,用户面服务管理 / DN管理 / DNAI管理 / 数据网络接入标识,修改DNAI配置,MOD DNAI,MOD,DNAI,53878563,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\DNAI管理\数据网络接入标识\删除DNAI配置（RMV DNAI）_53878564.md,删除DNAI配置（RMV DNAI）_53878564.md,UDG,用户面服务管理,DN管理,DNAI管理,数据网络接入标识,用户面服务管理 / DN管理 / DNAI管理 / 数据网络接入标识,删除DNAI配置,RMV DNAI,RMV,DNAI,53878564,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\DNAI管理\数据网络接入标识\查询DNAI配置（LST DNAI）_53878585.md,查询DNAI配置（LST DNAI）_53878585.md,UDG,用户面服务管理,DN管理,DNAI管理,数据网络接入标识,用户面服务管理 / DN管理 / DNAI管理 / 数据网络接入标识,查询DNAI配置,LST DNAI,LST,DNAI,53878585,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\DNAI管理\数据网络接入标识\添加DNAI配置（ADD DNAI）_53878562.md,添加DNAI配置（ADD DNAI）_53878562.md,UDG,用户面服务管理,DN管理,DNAI管理,数据网络接入标识,用户面服务管理 / DN管理 / DNAI管理 / 数据网络接入标识,添加DNAI配置,ADD DNAI,ADD,DNAI,53878562,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\DNAI管理\数据网络接入标识\设置DNAI锁定配置（LCK DNAI）_54287986.md,设置DNAI锁定配置（LCK DNAI）_54287986.md,UDG,用户面服务管理,DN管理,DNAI管理,数据网络接入标识,用户面服务管理 / DN管理 / DNAI管理 / 数据网络接入标识,设置DNAI锁定配置,LCK DNAI,LCK,DNAI,54287986,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\IP Farm 管理\IP Farm全局参数\查询IPFarm全局参数（LST IPFARMGLOBAL）_86526405.md,查询IPFarm全局参数（LST IPFARMGLOBAL）_86526405.md,UDG,用户面服务管理,DN管理,IP Farm 管理,IP Farm全局参数,用户面服务管理 / DN管理 / IP Farm 管理 / IP Farm全局参数,查询IPFarm全局参数,LST IPFARMGLOBAL,LST,IPFARMGLOBAL,86526405,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\IP Farm 管理\IP Farm全局参数\设置IPFarm全局参数（SET IPFARMGLOBAL）_82837062.md,设置IPFarm全局参数（SET IPFARMGLOBAL）_82837062.md,UDG,用户面服务管理,DN管理,IP Farm 管理,IP Farm全局参数,用户面服务管理 / DN管理 / IP Farm 管理 / IP Farm全局参数,设置IPFarm全局参数,SET IPFARMGLOBAL,SET,IPFARMGLOBAL,82837062,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\IP Farm 管理\IP Farm参数\修改IPFarm（MOD IPFARM）_82837051.md,修改IPFarm（MOD IPFARM）_82837051.md,UDG,用户面服务管理,DN管理,IP Farm 管理,IP Farm参数,用户面服务管理 / DN管理 / IP Farm 管理 / IP Farm参数,修改IPFarm,MOD IPFARM,MOD,IPFARM,82837051,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\IP Farm 管理\IP Farm参数\删除IPFarm（RMV IPFARM）_82837052.md,删除IPFarm（RMV IPFARM）_82837052.md,UDG,用户面服务管理,DN管理,IP Farm 管理,IP Farm参数,用户面服务管理 / DN管理 / IP Farm 管理 / IP Farm参数,删除IPFarm,RMV IPFARM,RMV,IPFARM,82837052,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\IP Farm 管理\IP Farm参数\增加IPFarm（ADD IPFARM）_82837050.md,增加IPFarm（ADD IPFARM）_82837050.md,UDG,用户面服务管理,DN管理,IP Farm 管理,IP Farm参数,用户面服务管理 / DN管理 / IP Farm 管理 / IP Farm参数,增加IPFarm,ADD IPFARM,ADD,IPFARM,82837050,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\IP Farm 管理\IP Farm参数\查询IPFarm（DSP IPFARM）_82837054.md,查询IPFarm（DSP IPFARM）_82837054.md,UDG,用户面服务管理,DN管理,IP Farm 管理,IP Farm参数,用户面服务管理 / DN管理 / IP Farm 管理 / IP Farm参数,查询IPFarm,DSP IPFARM,DSP,IPFARM,82837054,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\IP Farm 管理\IP Farm参数\查询IPFarm（LST IPFARM）_82837053.md,查询IPFarm（LST IPFARM）_82837053.md,UDG,用户面服务管理,DN管理,IP Farm 管理,IP Farm参数,用户面服务管理 / DN管理 / IP Farm 管理 / IP Farm参数,查询IPFarm,LST IPFARM,LST,IPFARM,82837053,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\IP Farm 管理\IP Farm服务器\修改IPFarmServer（MOD IPFARMSERVER）_86526412.md,修改IPFarmServer（MOD IPFARMSERVER）_86526412.md,UDG,用户面服务管理,DN管理,IP Farm 管理,IP Farm服务器,用户面服务管理 / DN管理 / IP Farm 管理 / IP Farm服务器,修改IPFarmServer,MOD IPFARMSERVER,MOD,IPFARMSERVER,86526412,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\IP Farm 管理\IP Farm服务器\删除IPFarmServer（RMV IPFARMSERVER）_86526415.md,删除IPFarmServer（RMV IPFARMSERVER）_86526415.md,UDG,用户面服务管理,DN管理,IP Farm 管理,IP Farm服务器,用户面服务管理 / DN管理 / IP Farm 管理 / IP Farm服务器,删除IPFarmServer,RMV IPFARMSERVER,RMV,IPFARMSERVER,86526415,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\IP Farm 管理\IP Farm服务器\增加IPFarmServer（ADD IPFARMSERVER）_82837056.md,增加IPFarmServer（ADD IPFARMSERVER）_82837056.md,UDG,用户面服务管理,DN管理,IP Farm 管理,IP Farm服务器,用户面服务管理 / DN管理 / IP Farm 管理 / IP Farm服务器,增加IPFarmServer,ADD IPFARMSERVER,ADD,IPFARMSERVER,82837056,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\IP Farm 管理\IP Farm服务器\查询IPFarmServer（LST IPFARMSERVER）_82837059.md,查询IPFarmServer（LST IPFARMSERVER）_82837059.md,UDG,用户面服务管理,DN管理,IP Farm 管理,IP Farm服务器,用户面服务管理 / DN管理 / IP Farm 管理 / IP Farm服务器,查询IPFarmServer,LST IPFARMSERVER,LST,IPFARMSERVER,82837059,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\IP Farm 管理\IP Farm服务器\查询IPFarm服务器状态（DSP IPFARMSERVER）_86526404.md,查询IPFarm服务器状态（DSP IPFARMSERVER）_86526404.md,UDG,用户面服务管理,DN管理,IP Farm 管理,IP Farm服务器,用户面服务管理 / DN管理 / IP Farm 管理 / IP Farm服务器,查询IPFarm服务器状态,DSP IPFARMSERVER,DSP,IPFARMSERVER,86526404,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\M2M管理\APN的Non-IP配置\查询APN Non-IP功能配置（LST APNNONIPFUNC）_15595101.md,查询APN Non-IP功能配置（LST APNNONIPFUNC）_15595101.md,UDG,用户面服务管理,DN管理,M2M管理,APN的Non-IP配置,用户面服务管理 / DN管理 / M2M管理 / APN的Non-IP配置,查询APN Non-IP功能配置,LST APNNONIPFUNC,LST,APNNONIPFUNC,15595101,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\M2M管理\APN的Non-IP配置\设置APN Non-IP配置（SET APNNONIPFUNC）_15595100.md,设置APN Non-IP配置（SET APNNONIPFUNC）_15595100.md,UDG,用户面服务管理,DN管理,M2M管理,APN的Non-IP配置,用户面服务管理 / DN管理 / M2M管理 / APN的Non-IP配置,设置APN Non-IP配置,SET APNNONIPFUNC,SET,APNNONIPFUNC,15595100,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\NE信息管理\NE类型管理\恢复 NeType默认值（RTR NETYPE）_72598863.md,恢复 NeType默认值（RTR NETYPE）_72598863.md,UDG,用户面服务管理,DN管理,NE信息管理,NE类型管理,用户面服务管理 / DN管理 / NE信息管理 / NE类型管理,恢复 NeType默认值,RTR NETYPE,RTR,NETYPE,72598863,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\NE信息管理\NE类型管理\显示 NeInfo（DSP NEINFO）_85057902.md,显示 NeInfo（DSP NEINFO）_85057902.md,UDG,用户面服务管理,DN管理,NE信息管理,NE类型管理,用户面服务管理 / DN管理 / NE信息管理 / NE类型管理,显示 NeInfo,DSP NEINFO,DSP,NEINFO,85057902,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\NE信息管理\NE类型管理\设置 NE 类型（SET NETYPE）_84967916.md,设置 NE 类型（SET NETYPE）_84967916.md,UDG,用户面服务管理,DN管理,NE信息管理,NE类型管理,用户面服务管理 / DN管理 / NE信息管理 / NE类型管理,设置 NE 类型,SET NETYPE,SET,NETYPE,84967916,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\NE信息管理\NF实例标识管理\删除NF实例ID（RMV UPINSTID）_06561536.md,删除NF实例ID（RMV UPINSTID）_06561536.md,UDG,用户面服务管理,DN管理,NE信息管理,NF实例标识管理,用户面服务管理 / DN管理 / NE信息管理 / NF实例标识管理,删除NF实例ID,RMV UPINSTID,RMV,UPINSTID,06561536,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\NE信息管理\NF实例标识管理\显示当前配置的NF实例ID（LST UPINSTID）_05977152.md,显示当前配置的NF实例ID（LST UPINSTID）_05977152.md,UDG,用户面服务管理,DN管理,NE信息管理,NF实例标识管理,用户面服务管理 / DN管理 / NE信息管理 / NF实例标识管理,显示当前配置的NF实例ID,LST UPINSTID,LST,UPINSTID,05977152,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\NE信息管理\NF实例标识管理\添加NF实例ID（ADD UPINSTID）_93973671.md,添加NF实例ID（ADD UPINSTID）_93973671.md,UDG,用户面服务管理,DN管理,NE信息管理,NF实例标识管理,用户面服务管理 / DN管理 / NE信息管理 / NF实例标识管理,添加NF实例ID,ADD UPINSTID,ADD,UPINSTID,93973671,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\VPN管理\VPN\删除VPN实例（RMV VPNINST）_82837046.md,删除VPN实例（RMV VPNINST）_82837046.md,UDG,用户面服务管理,DN管理,VPN管理,VPN,用户面服务管理 / DN管理 / VPN管理 / VPN,删除VPN实例,RMV VPNINST,RMV,VPNINST,82837046,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\VPN管理\VPN\增加VPN实例（ADD VPNINST）_82837045.md,增加VPN实例（ADD VPNINST）_82837045.md,UDG,用户面服务管理,DN管理,VPN管理,VPN,用户面服务管理 / DN管理 / VPN管理 / VPN,增加VPN实例,ADD VPNINST,ADD,VPNINST,82837045,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\VPN管理\VPN\查询VPN实例（LST VPNINST）_82837047.md,查询VPN实例（LST VPNINST）_82837047.md,UDG,用户面服务管理,DN管理,VPN管理,VPN,用户面服务管理 / DN管理 / VPN管理 / VPN,查询VPN实例,LST VPNINST,LST,VPNINST,82837047,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\VPN管理\查询与指定VPN实例绑定的实体\查询与指定VPN实例绑定的实体（LST VPNRELATEOBJECT）_82837043.md,查询与指定VPN实例绑定的实体（LST VPNRELATEOBJECT）_82837043.md,UDG,用户面服务管理,DN管理,VPN管理,查询与指定VPN实例绑定的实体,用户面服务管理 / DN管理 / VPN管理 / 查询与指定VPN实例绑定的实体,查询与指定VPN实例绑定的实体,LST VPNRELATEOBJECT,LST,VPNRELATEOBJECT,82837043,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\宽带集群管理\宽带集群属性配置\查询宽带集群属性配置（LST TRUNKATTR）_68962483.md,查询宽带集群属性配置（LST TRUNKATTR）_68962483.md,UDG,用户面服务管理,DN管理,宽带集群管理,宽带集群属性配置,用户面服务管理 / DN管理 / 宽带集群管理 / 宽带集群属性配置,查询宽带集群属性配置,LST TRUNKATTR,LST,TRUNKATTR,68962483,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\宽带集群管理\宽带集群属性配置\设置宽带集群属性配置（SET TRUNKATTR）_69122701.md,设置宽带集群属性配置（SET TRUNKATTR）_69122701.md,UDG,用户面服务管理,DN管理,宽带集群管理,宽带集群属性配置,用户面服务管理 / DN管理 / 宽带集群管理 / 宽带集群属性配置,设置宽带集群属性配置,SET TRUNKATTR,SET,TRUNKATTR,69122701,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\流量转发管理\APN流量转发功能\查询APN流量转发配置（LST APNTRAFDFUNC）_92153143.md,查询APN流量转发配置（LST APNTRAFDFUNC）_92153143.md,UDG,用户面服务管理,DN管理,流量转发管理,APN流量转发功能,用户面服务管理 / DN管理 / 流量转发管理 / APN流量转发功能,查询APN流量转发配置,LST APNTRAFDFUNC,LST,APNTRAFDFUNC,92153143,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\流量转发管理\APN流量转发功能\设置流量转发APN开关（SET APNTRAFDFUNC）_92313447.md,设置流量转发APN开关（SET APNTRAFDFUNC）_92313447.md,UDG,用户面服务管理,DN管理,流量转发管理,APN流量转发功能,用户面服务管理 / DN管理 / 流量转发管理 / APN流量转发功能,设置流量转发APN开关,SET APNTRAFDFUNC,SET,APNTRAFDFUNC,92313447,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\流量转发管理\大流检测功能\查询大流优化参数(LST FLOWLETPARA)_82901202.md,查询大流优化参数(LST FLOWLETPARA)_82901202.md,UDG,用户面服务管理,DN管理,流量转发管理,大流检测功能,用户面服务管理 / DN管理 / 流量转发管理 / 大流检测功能,查询大流优化参数,LST FLOWLETPARA,LST,FLOWLETPARA,82901202,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\流量转发管理\大流检测功能\设置大流优化参数(SET FLOWLETPARA)_83137140.md,设置大流优化参数(SET FLOWLETPARA)_83137140.md,UDG,用户面服务管理,DN管理,流量转发管理,大流检测功能,用户面服务管理 / DN管理 / 流量转发管理 / 大流检测功能,设置大流优化参数,SET FLOWLETPARA,SET,FLOWLETPARA,83137140,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\网络实例管理\网络实例配置\删除网络实例配置（RMV NETWORKINSTVPNMAP）_78724937.md,删除网络实例配置（RMV NETWORKINSTVPNMAP）_78724937.md,UDG,用户面服务管理,DN管理,网络实例管理,网络实例配置,用户面服务管理 / DN管理 / 网络实例管理 / 网络实例配置,删除网络实例配置,RMV NETWORKINSTVPNMAP,RMV,NETWORKINSTVPNMAP,78724937,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\网络实例管理\网络实例配置\查询网络实例配置（LST NETWORKINSTVPNMAP）_91144212.md,查询网络实例配置（LST NETWORKINSTVPNMAP）_91144212.md,UDG,用户面服务管理,DN管理,网络实例管理,网络实例配置,用户面服务管理 / DN管理 / 网络实例管理 / 网络实例配置,查询网络实例配置,LST NETWORKINSTVPNMAP,LST,NETWORKINSTVPNMAP,91144212,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\网络实例管理\网络实例配置\添加网络实例配置（ADD NETWORKINSTVPNMAP）_78764775.md,添加网络实例配置（ADD NETWORKINSTVPNMAP）_78764775.md,UDG,用户面服务管理,DN管理,网络实例管理,网络实例配置,用户面服务管理 / DN管理 / 网络实例管理 / 网络实例配置,添加网络实例配置,ADD NETWORKINSTVPNMAP,ADD,NETWORKINSTVPNMAP,78764775,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\逻辑接口管理\IPSUIT 信息\显示IPsuit信息（DSP IPSUIT）_09988681.md,显示IPsuit信息（DSP IPSUIT）_09988681.md,UDG,用户面服务管理,DN管理,逻辑接口管理,IPSUIT 信息,用户面服务管理 / DN管理 / 逻辑接口管理 / IPSUIT 信息,显示IPsuit信息,DSP IPSUIT,DSP,IPSUIT,09988681,no,4
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\逻辑接口管理\逻辑接口统计\接口统计\查询逻辑口报文统计信息（DSP INTERFACEPERF）_86526363.md,查询逻辑口报文统计信息（DSP INTERFACEPERF）_86526363.md,UDG,用户面服务管理,DN管理,逻辑接口管理,逻辑接口统计 / 接口统计,用户面服务管理 / DN管理 / 逻辑接口管理 / 逻辑接口统计 / 接口统计,查询逻辑口报文统计信息,DSP INTERFACEPERF,DSP,INTERFACEPERF,86526363,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\逻辑接口管理\逻辑接口统计\清除接口统计\清除逻辑口报文统计信息（CLR INTERFACEPERF）_86526346.md,清除逻辑口报文统计信息（CLR INTERFACEPERF）_86526346.md,UDG,用户面服务管理,DN管理,逻辑接口管理,逻辑接口统计 / 清除接口统计,用户面服务管理 / DN管理 / 逻辑接口管理 / 逻辑接口统计 / 清除接口统计,清除逻辑口报文统计信息,CLR INTERFACEPERF,CLR,INTERFACEPERF,86526346,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\逻辑接口管理\逻辑接口配置\UDP环回\查询UDP环回配置（LST LOOPUDP）_70043012.md,查询UDP环回配置（LST LOOPUDP）_70043012.md,UDG,用户面服务管理,DN管理,逻辑接口管理,逻辑接口配置 / UDP环回,用户面服务管理 / DN管理 / 逻辑接口管理 / 逻辑接口配置 / UDP环回,查询UDP环回配置,LST LOOPUDP,LST,LOOPUDP,70043012,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\逻辑接口管理\逻辑接口配置\UDP环回\配置UDP环回功能（SET LOOPUDP）_70522424.md,配置UDP环回功能（SET LOOPUDP）_70522424.md,UDG,用户面服务管理,DN管理,逻辑接口管理,逻辑接口配置 / UDP环回,用户面服务管理 / DN管理 / 逻辑接口管理 / 逻辑接口配置 / UDP环回,配置UDP环回功能,SET LOOPUDP,SET,LOOPUDP,70522424,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\逻辑接口管理\逻辑接口配置\备份逻辑接口\删除逻辑口（RMV UDGNRMINTF）_89468160.md,删除逻辑口（RMV UDGNRMINTF）_89468160.md,UDG,用户面服务管理,DN管理,逻辑接口管理,逻辑接口配置 / 备份逻辑接口,用户面服务管理 / DN管理 / 逻辑接口管理 / 逻辑接口配置 / 备份逻辑接口,删除逻辑口,RMV UDGNRMINTF,RMV,UDGNRMINTF,89468160,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\逻辑接口管理\逻辑接口配置\备份逻辑接口\增加逻辑口（ADD UDGNRMINTF）_96709875.md,增加逻辑口（ADD UDGNRMINTF）_96709875.md,UDG,用户面服务管理,DN管理,逻辑接口管理,逻辑接口配置 / 备份逻辑接口,用户面服务管理 / DN管理 / 逻辑接口管理 / 逻辑接口配置 / 备份逻辑接口,增加逻辑口,ADD UDGNRMINTF,ADD,UDGNRMINTF,96709875,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\逻辑接口管理\逻辑接口配置\备份逻辑接口\查询逻辑口（LST UDGNRMINTF）_88763364.md,查询逻辑口（LST UDGNRMINTF）_88763364.md,UDG,用户面服务管理,DN管理,逻辑接口管理,逻辑接口配置 / 备份逻辑接口,用户面服务管理 / DN管理 / 逻辑接口管理 / 逻辑接口配置 / 备份逻辑接口,查询逻辑口,LST UDGNRMINTF,LST,UDGNRMINTF,88763364,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\用户面服务管理\DN管理\逻辑接口管理\逻辑接口配置\接口\修改逻辑接口（MOD LOGICINF）_86526348.md,修改逻辑接口（MOD LOGICINF）_86526348.md,UDG,用户面服务管理,DN管理,逻辑接口管理,逻辑接口配置 / 接口,用户面服务管理 / DN管理 / 逻辑接口管理 / 逻辑接口配置 / 接口,修改逻辑接口,MOD LOGICINF,MOD,LOGICINF,86526348,no,5
