product,feature_id,category,feature_dir,doc_name,has_task_example,has_operation_steps,has_operation_flow,doc_path
UDG,IPFD-015004,IP基本特性,IPFD-015004 IPSec功能/特性配置,激活IPsec功能（IPv6 IPsec隧道主备方式）_01_10005,True,True,True,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\IP基本特性\IPFD-015004 IPSec功能\特性配置\激活IPsec功能（IPv6 IPsec隧道主备方式）_01_10005.md
UDG,IPFD-015004,IP基本特性,IPFD-015004 IPSec功能/特性配置,激活IPsec功能（OSPF over IPsec）_01_10007,True,True,True,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\IP基本特性\IPFD-015004 IPSec功能\特性配置\激活IPsec功能（OSPF over IPsec）_01_10007.md
UDG,IPFD-015004,IP基本特性,IPFD-015004 IPSec功能/特性配置,激活IPsec功能（多Sequence的IPsec策略）_01_10008,True,True,True,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\IP基本特性\IPFD-015004 IPSec功能\特性配置\激活IPsec功能（多Sequence的IPsec策略）_01_10008.md
UDG,IPFD-015004,IP基本特性,IPFD-015004 IPSec功能/特性配置,激活IPsec功能（指定本端接口建立IPsec隧道）_01_10009,True,True,True,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\IP基本特性\IPFD-015004 IPSec功能\特性配置\激活IPsec功能（指定本端接口建立IPsec隧道）_01_10009.md
UDG,IPFD-015004,IP基本特性,IPFD-015004 IPSec功能/特性配置,激活IPsec功能（普通IPv4 IPsec隧道）_01_10002,True,True,True,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\IP基本特性\IPFD-015004 IPSec功能\特性配置\激活IPsec功能（普通IPv4 IPsec隧道）_01_10002.md
UDG,IPFD-015004,IP基本特性,IPFD-015004 IPSec功能/特性配置,激活IPsec功能（普通IPv6 IPsec隧道）_01_10003,True,True,True,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\IP基本特性\IPFD-015004 IPSec功能\特性配置\激活IPsec功能（普通IPv6 IPsec隧道）_01_10003.md
UDG,IPFD-015004,IP基本特性,IPFD-015004 IPSec功能/特性配置,激活国密IPsec支持IKEv1功能（GRE over IPsec）_53928160,True,True,True,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\IP基本特性\IPFD-015004 IPSec功能\特性配置\激活国密IPsec支持IKEv1功能（GRE over IPsec）_53928160.md
UDG,IPFD-015004,IP基本特性,IPFD-015004 IPSec功能/特性配置,激活国密IPsec支持IKEv1功能（多Sequence的IPsec策略）_03408185,True,True,True,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\IP基本特性\IPFD-015004 IPSec功能\特性配置\激活国密IPsec支持IKEv1功能（多Sequence的IPsec策略）_03408185.md
UDG,IPFD-015004,IP基本特性,IPFD-015004 IPSec功能/特性配置,激活国密IPsec支持IKEv1功能（指定本端接口建立IPsec隧道）_03567841,True,True,True,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\IP基本特性\IPFD-015004 IPSec功能\特性配置\激活国密IPsec支持IKEv1功能（指定本端接口建立IPsec隧道）_03567841.md
UDG,IPFD-015004,IP基本特性,IPFD-015004 IPSec功能/特性配置,激活国密IPsec支持IKEv1功能（普通IPv4 IPsec隧道）_03728909,True,True,True,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\IP基本特性\IPFD-015004 IPSec功能\特性配置\激活国密IPsec支持IKEv1功能（普通IPv4 IPsec隧道）_03728909.md
UDG,IPFD-015004,IP基本特性,IPFD-015004 IPSec功能/特性配置,激活国密IPsec支持IKEv1功能（普通IPv6 IPsec隧道）_53768408,True,True,True,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\IP基本特性\IPFD-015004 IPSec功能\特性配置\激活国密IPsec支持IKEv1功能（普通IPv6 IPsec隧道）_53768408.md
UDG,GWFD-010201,QoS功能,GWFD-010201 QoS与流量管理,GWFD-010201 QoS与流量管理特性概述_66891580,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-010201 QoS与流量管理\GWFD-010201 QoS与流量管理特性概述_66891580.md
UDG,GWFD-010201,QoS功能,GWFD-010201 QoS与流量管理,调测QoS与流量管理_03345156,False,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-010201 QoS与流量管理\调测QoS与流量管理_03345156.md
UDG,GWFD-010201,QoS功能,GWFD-010201 QoS与流量管理,配置QoS与流量管理_03345155,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-010201 QoS与流量管理\配置QoS与流量管理_03345155.md
UDG,GWFD-020101,QoS功能,GWFD-020101 支持Reflective QoS,激活支持Reflective QoS_92462813,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-020101 支持Reflective QoS\激活支持Reflective QoS_92462813.md
UDG,GWFD-020101,QoS功能,GWFD-020101 支持Reflective QoS,调测支持Reflective QoS_92462814,False,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-020101 支持Reflective QoS\调测支持Reflective QoS_92462814.md
UDG,GWFD-020381,QoS功能,GWFD-020381 会话类QoS保证,GWFD-020381 会话类QoS保证参考信息_93168882,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-020381 会话类QoS保证\GWFD-020381 会话类QoS保证参考信息_93168882.md
UDG,GWFD-020381,QoS功能,GWFD-020381 会话类QoS保证,GWFD-020381 会话类QoS保证特性概述_67006529,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-020381 会话类QoS保证\GWFD-020381 会话类QoS保证特性概述_67006529.md
UDG,GWFD-020381,QoS功能,GWFD-020381 会话类QoS保证,激活会话类QoS保证（PGW-U）_70910228,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-020381 会话类QoS保证\激活会话类QoS保证（PGW-U）_70910228.md
UDG,GWFD-020381,QoS功能,GWFD-020381 会话类QoS保证,调测会话类QoS保证（PGW-U）_70910229,False,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-020381 会话类QoS保证\调测会话类QoS保证（PGW-U）_70910229.md
UDG,GWFD-110941,QoS功能,GWFD-110941 基于基站粒度的IPSQM,GWFD-110941 基于基站粒度的IPSQM参考信息_32596446,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-110941 基于基站粒度的IPSQM\GWFD-110941 基于基站粒度的IPSQM参考信息_32596446.md
UDG,GWFD-110941,QoS功能,GWFD-110941 基于基站粒度的IPSQM,GWFD-110941 基于基站粒度的IPSQM特性概述_77811903,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-110941 基于基站粒度的IPSQM\GWFD-110941 基于基站粒度的IPSQM特性概述_77811903.md
UDG,GWFD-110941,QoS功能,GWFD-110941 基于基站粒度的IPSQM,激活基于基站粒度的IPSQM_77772003,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-110941 基于基站粒度的IPSQM\激活基于基站粒度的IPSQM_77772003.md
UDG,GWFD-110941,QoS功能,GWFD-110941 基于基站粒度的IPSQM,调测基于基站粒度的IPSQM_31652494,False,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-110941 基于基站粒度的IPSQM\调测基于基站粒度的IPSQM_31652494.md
UDG,GWFD-010201,QoS功能,GWFD-010201 QoS与流量管理/实现原理,Diff-Serv模型_72271796,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-010201 QoS与流量管理\实现原理\Diff-Serv模型_72271796.md
UDG,GWFD-010201,QoS功能,GWFD-010201 QoS与流量管理/实现原理,QoS实现技术_72271798,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-010201 QoS与流量管理\实现原理\QoS实现技术_72271798.md
UDG,GWFD-010201,QoS功能,GWFD-010201 QoS与流量管理/实现原理/3GPP QoS,3GPP QoS简介_42967127,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-010201 QoS与流量管理\实现原理\3GPP QoS\3GPP QoS简介_42967127.md
UDG,GWFD-010201,QoS功能,GWFD-010201 QoS与流量管理/实现原理/3GPP QoS,5GC QoS_72271794,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-010201 QoS与流量管理\实现原理\3GPP QoS\5GC QoS_72271794.md
UDG,GWFD-010201,QoS功能,GWFD-010201 QoS与流量管理/实现原理/3GPP QoS,EPS QoS_72271795,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\QoS功能\GWFD-010201 QoS与流量管理\实现原理\3GPP QoS\EPS QoS_72271795.md
UDG,GWFD-110661,Redcap终端节能管理,GWFD-110661 5G eDRX模式,GWFD-110661 5G eDRX模式参考信息_58290382,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Redcap终端节能管理\GWFD-110661 5G eDRX模式\GWFD-110661 5G eDRX模式参考信息_58290382.md
UDG,GWFD-110661,Redcap终端节能管理,GWFD-110661 5G eDRX模式,GWFD-110661 5G eDRX模式特性概述_08970237,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Redcap终端节能管理\GWFD-110661 5G eDRX模式\GWFD-110661 5G eDRX模式特性概述_08970237.md
UDG,GWFD-110661,Redcap终端节能管理,GWFD-110661 5G eDRX模式,实现原理_08850317,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Redcap终端节能管理\GWFD-110661 5G eDRX模式\实现原理_08850317.md
UDG,GWFD-110661,Redcap终端节能管理,GWFD-110661 5G eDRX模式,激活5G eDRX模式_58609938,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Redcap终端节能管理\GWFD-110661 5G eDRX模式\激活5G eDRX模式_58609938.md
UDG,GWFD-110661,Redcap终端节能管理,GWFD-110661 5G eDRX模式,调测5G eDRX模式_58450022,False,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Redcap终端节能管理\GWFD-110661 5G eDRX模式\调测5G eDRX模式_58450022.md
UDG,GWFD-110662,Redcap终端节能管理,GWFD-110662 支持Redcap接入,GWFD-110662 支持Redcap接入特性概述_42879025,False,False,True,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Redcap终端节能管理\GWFD-110662 支持Redcap接入\GWFD-110662 支持Redcap接入特性概述_42879025.md
UDG,GWFD-110662,Redcap终端节能管理,GWFD-110662 支持Redcap接入,参考信息_14314981,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Redcap终端节能管理\GWFD-110662 支持Redcap接入\参考信息_14314981.md
UDG,GWFD-110662,Redcap终端节能管理,GWFD-110662 支持Redcap接入/实现原理,RedCap用户4_5G互操作流程_38400088,False,False,True,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Redcap终端节能管理\GWFD-110662 支持Redcap接入\实现原理\RedCap用户4_5G互操作流程_38400088.md
UDG,GWFD-110662,Redcap终端节能管理,GWFD-110662 支持Redcap接入/实现原理/RedCap用户接入5G核心网,AMF判断RatType变更逻辑_38240620,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Redcap终端节能管理\GWFD-110662 支持Redcap接入\实现原理\RedCap用户接入5G核心网\AMF判断RatType变更逻辑_38240620.md
UDG,GWFD-110662,Redcap终端节能管理,GWFD-110662 支持Redcap接入/实现原理/RedCap用户接入5G核心网,AMF重分配注册_89079645,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Redcap终端节能管理\GWFD-110662 支持Redcap接入\实现原理\RedCap用户接入5G核心网\AMF重分配注册_89079645.md
UDG,GWFD-110662,Redcap终端节能管理,GWFD-110662 支持Redcap接入/实现原理/RedCap用户接入5G核心网,Service Request流程_89144933,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Redcap终端节能管理\GWFD-110662 支持Redcap接入\实现原理\RedCap用户接入5G核心网\Service Request流程_89144933.md
UDG,GWFD-110662,Redcap终端节能管理,GWFD-110662 支持Redcap接入/实现原理/RedCap用户接入5G核心网,会话流程_38719748,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Redcap终端节能管理\GWFD-110662 支持Redcap接入\实现原理\RedCap用户接入5G核心网\会话流程_38719748.md
UDG,GWFD-110662,Redcap终端节能管理,GWFD-110662 支持Redcap接入/实现原理/RedCap用户接入5G核心网,注册流程_38559768,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Redcap终端节能管理\GWFD-110662 支持Redcap接入\实现原理\RedCap用户接入5G核心网\注册流程_38559768.md
UDG,GWFD-110662,Redcap终端节能管理,GWFD-110662 支持Redcap接入/实现原理/RedCap用户接入5G核心网/5G内切换流程,基于N2口切换流程_92954861,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Redcap终端节能管理\GWFD-110662 支持Redcap接入\实现原理\RedCap用户接入5G核心网\5G内切换流程\基于N2口切换流程_92954861.md
UDG,GWFD-110662,Redcap终端节能管理,GWFD-110662 支持Redcap接入/实现原理/RedCap用户接入5G核心网/5G内切换流程,基于Xn口切换流程_42409776,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Redcap终端节能管理\GWFD-110662 支持Redcap接入\实现原理\RedCap用户接入5G核心网\5G内切换流程\基于Xn口切换流程_42409776.md
UDG,GWFD-110662,Redcap终端节能管理,GWFD-110662 支持Redcap接入/实现原理/RedCap用户接入5G核心网/会话流程,N11SMF会话建立流程_93209561,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Redcap终端节能管理\GWFD-110662 支持Redcap接入\实现原理\RedCap用户接入5G核心网\会话流程\N11SMF会话建立流程_93209561.md
UDG,GWFD-110662,Redcap终端节能管理,GWFD-110662 支持Redcap接入/实现原理/RedCap用户接入5G核心网/会话流程,N16a_N16 SMF会话建立流程_42997582,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Redcap终端节能管理\GWFD-110662 支持Redcap接入\实现原理\RedCap用户接入5G核心网\会话流程\N16a_N16 SMF会话建立流程_42997582.md
UDG,GWFD-110662,Redcap终端节能管理,GWFD-110662 支持Redcap接入/实现原理/RedCap用户接入5G核心网/注册流程,初始注册流程_42250036,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Redcap终端节能管理\GWFD-110662 支持Redcap接入\实现原理\RedCap用户接入5G核心网\注册流程\初始注册流程_42250036.md
UDG,GWFD-110662,Redcap终端节能管理,GWFD-110662 支持Redcap接入/实现原理/RedCap用户接入5G核心网/注册流程,周期性注册流程_92849561,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Redcap终端节能管理\GWFD-110662 支持Redcap接入\实现原理\RedCap用户接入5G核心网\注册流程\周期性注册流程_92849561.md
UDG,GWFD-110662,Redcap终端节能管理,GWFD-110662 支持Redcap接入/实现原理/RedCap用户接入5G核心网/注册流程,移动性注册更新流程_93049793,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Redcap终端节能管理\GWFD-110662 支持Redcap接入\实现原理\RedCap用户接入5G核心网\注册流程\移动性注册更新流程_93049793.md
UDG,,Service Fabric特性（虚机）,Service Fabric可靠性,SFFD-010008 通信亚健康自愈_70877028,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Service Fabric特性（虚机）\Service Fabric可靠性\SFFD-010008 通信亚健康自愈_70877028.md
UDG,,Service Fabric特性（虚机）,Service Fabric可靠性,SFFD-010009 会话数据单元基础可靠性保障_70877029,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Service Fabric特性（虚机）\Service Fabric可靠性\SFFD-010009 会话数据单元基础可靠性保障_70877029.md
UDG,,Service Fabric特性（虚机）,Service Fabric可靠性,SFFD-010010 业务处理单元基础可靠性保障_70877030,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Service Fabric特性（虚机）\Service Fabric可靠性\SFFD-010010 业务处理单元基础可靠性保障_70877030.md
UDG,,Service Fabric特性（虚机）,Service Fabric可靠性,SFFD-010011 负载均衡单元基础可靠性保障_70877031,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Service Fabric特性（虚机）\Service Fabric可靠性\SFFD-010011 负载均衡单元基础可靠性保障_70877031.md
UDG,,Service Fabric特性（虚机）,Service Fabric可靠性,SFFD-010022 负载均衡单元流控_70877033,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Service Fabric特性（虚机）\Service Fabric可靠性\SFFD-010022 负载均衡单元流控_70877033.md
UDG,,Service Fabric特性（虚机）,Service Fabric可靠性,SFFD-010030 分布式集群防脑裂_70877034,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Service Fabric特性（虚机）\Service Fabric可靠性\SFFD-010030 分布式集群防脑裂_70877034.md
UDG,,Service Fabric特性（虚机）,Service Fabric可靠性,SFFD-010031 微服务故障多级自愈_70877035,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Service Fabric特性（虚机）\Service Fabric可靠性\SFFD-010031 微服务故障多级自愈_70877035.md
UDG,,Service Fabric特性（虚机）,Service Fabric可靠性,SFFD-010032 管理面故障业务无损_70877038,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Service Fabric特性（虚机）\Service Fabric可靠性\SFFD-010032 管理面故障业务无损_70877038.md
UDG,,Service Fabric特性（虚机）,Service Fabric基本功能,SFFD-010004 VNF基础扩容功能_72453588,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Service Fabric特性（虚机）\Service Fabric基本功能\SFFD-010004 VNF基础扩容功能_72453588.md
UDG,,Service Fabric特性（虚机）,Service Fabric基本功能,SFFD-010005 VNF基础缩容功能_74580196,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Service Fabric特性（虚机）\Service Fabric基本功能\SFFD-010005 VNF基础缩容功能_74580196.md
UDG,,Service Fabric特性（虚机）,Service Fabric基本功能,SFFD-010013 支持微服务快速负载均衡_70877024,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Service Fabric特性（虚机）\Service Fabric基本功能\SFFD-010013 支持微服务快速负载均衡_70877024.md
UDG,,Service Fabric特性（虚机）,Service Fabric基本功能,SFFD-010014 会话数据可靠存储_70877025,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Service Fabric特性（虚机）\Service Fabric基本功能\SFFD-010014 会话数据可靠存储_70877025.md
UDG,,Service Fabric特性（虚机）,Service Fabric基本功能,SFFD-010015 容量扩容支撑_71720304,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Service Fabric特性（虚机）\Service Fabric基本功能\SFFD-010015 容量扩容支撑_71720304.md
UDG,,Service Fabric特性（虚机）,Service Fabric基本功能,SFFD-010029 支持虚机容器功能_52108182,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Service Fabric特性（虚机）\Service Fabric基本功能\SFFD-010029 支持虚机容器功能_52108182.md
UDG,,Service Fabric特性（虚机）,Service Fabric存储和网络,SFFD-010042 支持IPv6组网_71720931,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Service Fabric特性（虚机）\Service Fabric存储和网络\SFFD-010042 支持IPv6组网_71720931.md
UDG,,Service Fabric特性（虚机）,Service Fabric存储和网络,SFFD-010043 支持本地存储_17971125,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Service Fabric特性（虚机）\Service Fabric存储和网络\SFFD-010043 支持本地存储_17971125.md
UDG,,Service Fabric特性（虚机）,Service Fabric微服务,SFFD-010033 支持微服务动态安装和删除_72663177,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Service Fabric特性（虚机）\Service Fabric微服务\SFFD-010033 支持微服务动态安装和删除_72663177.md
UDG,,Service Fabric特性（虚机）,Service Fabric微服务,SFFD-010034 微服务独立升级_71720930,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Service Fabric特性（虚机）\Service Fabric微服务\SFFD-010034 微服务独立升级_71720930.md
UDG,,Service Fabric特性（虚机）,Service Fabric微服务,SFFD-010035 微服务基础扩容_74585674,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Service Fabric特性（虚机）\Service Fabric微服务\SFFD-010035 微服务基础扩容_74585674.md
UDG,,Service Fabric特性（虚机）,Service Fabric微服务,SFFD-010036 微服务基础缩容_74591810,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Service Fabric特性（虚机）\Service Fabric微服务\SFFD-010036 微服务基础缩容_74591810.md
UDG,,Service Fabric特性（虚机）,Service Fabric可靠性/SFFD-010008 通信亚健康自愈,Fabric平面亚健康检测_39758158,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Service Fabric特性（虚机）\Service Fabric可靠性\SFFD-010008 通信亚健康自愈\Fabric平面亚健康检测_39758158.md
UDG,,Service Fabric特性（虚机）,Service Fabric可靠性/SFFD-010008 通信亚健康自愈,Pod间Base平面亚健康检测_39621508,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Service Fabric特性（虚机）\Service Fabric可靠性\SFFD-010008 通信亚健康自愈\Pod间Base平面亚健康检测_39621508.md
UDG,,Service Fabric特性（虚机）,Service Fabric可靠性/SFFD-010030 分布式集群防脑裂,激活业务节点故障状态管理增强功能_55826271,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Service Fabric特性（虚机）\Service Fabric可靠性\SFFD-010030 分布式集群防脑裂\激活业务节点故障状态管理增强功能_55826271.md
UDG,,Service Fabric特性（虚机）,Service Fabric可靠性/SFFD-010031 微服务故障多级自愈,微服务故障多级自愈相关配置_44101433,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Service Fabric特性（虚机）\Service Fabric可靠性\SFFD-010031 微服务故障多级自愈\微服务故障多级自愈相关配置_44101433.md
UDG,,Service Fabric特性（虚机）,Service Fabric可靠性/SFFD-010031 微服务故障多级自愈,节点自愈原理_39573925,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\Service Fabric特性（虚机）\Service Fabric可靠性\SFFD-010031 微服务故障多级自愈\节点自愈原理_39573925.md
UDG,GWFD-020305,业务感知功能,GWFD-020305 终端异常下行流量检测,GWFD-020305 终端异常下行流量检测参考信息_02455578,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-020305 终端异常下行流量检测\GWFD-020305 终端异常下行流量检测参考信息_02455578.md
UDG,GWFD-020305,业务感知功能,GWFD-020305 终端异常下行流量检测,GWFD-020305 终端异常下行流量检测特性概述_02456812,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-020305 终端异常下行流量检测\GWFD-020305 终端异常下行流量检测特性概述_02456812.md
UDG,GWFD-020305,业务感知功能,GWFD-020305 终端异常下行流量检测,激活终端异常下行流量检测_02455576,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-020305 终端异常下行流量检测\激活终端异常下行流量检测_02455576.md
UDG,GWFD-020305,业务感知功能,GWFD-020305 终端异常下行流量检测,调测终端异常流量下行检测_02455577,False,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-020305 终端异常下行流量检测\调测终端异常流量下行检测_02455577.md
UDG,GWFD-110101,业务感知功能,GWFD-110101 SA-Basic,GWFD-110101 SA-Basic参考信息_90197552,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-110101 SA-Basic\GWFD-110101 SA-Basic参考信息_90197552.md
UDG,GWFD-110101,业务感知功能,GWFD-110101 SA-Basic,GWFD-110101 SA-Basic特性概述_73565837,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-110101 SA-Basic\GWFD-110101 SA-Basic特性概述_73565837.md
UDG,GWFD-110201,业务感知功能,GWFD-110201 HTTP2.0 Host识别,GWFD-110201 HTTP2.0 Host识别参考信息_79595493,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-110201 HTTP2.0 Host识别\GWFD-110201 HTTP2.0 Host识别参考信息_79595493.md
UDG,GWFD-110201,业务感知功能,GWFD-110201 HTTP2.0 Host识别,GWFD-110201 HTTP2.0 Host识别特性概述_24082586,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-110201 HTTP2.0 Host识别\GWFD-110201 HTTP2.0 Host识别特性概述_24082586.md
UDG,GWFD-110201,业务感知功能,GWFD-110201 HTTP2.0 Host识别,实现原理_86448316,False,False,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-110201 HTTP2.0 Host识别\实现原理_86448316.md
UDG,GWFD-110201,业务感知功能,GWFD-110201 HTTP2.0 Host识别,激活HTTP2.0 Host识别_24082592,True,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-110201 HTTP2.0 Host识别\激活HTTP2.0 Host识别_24082592.md
UDG,GWFD-110201,业务感知功能,GWFD-110201 HTTP2.0 Host识别,调测HTTP2.0 Host识别_24082593,False,True,False,output\UDG_Product_Documentation_CH_20.15.2\特性部署\特性指南\UDG特性指南\业务感知功能\GWFD-110201 HTTP2.0 Host识别\调测HTTP2.0 Host识别_24082593.md
